link;price;title;title_short;annotation
https://baza.drom.ru/vladivostok/wheel/disc/raznoshirokie-shogun-s05-r17-8.5-j-9.5-j-5-114.3-100-s023-s024-63665725.html;25900;Разноширокие Shogun S05 R17 8.5j/9.5j 5*114.3/100 (S023 S024);Разноширокие Shogun S05 R17 8.5j/9.5j 5*114.3/100 (S023 S024);"8.5/9.5x17"", 5x100.00, 5x114.30, ET20/15, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/exkljuziv-komplekt-shogun-v07-r18-10.5-j-et-8-5-114.3-s010-59138611.html;34900;Эксклюзив! Комплект Shogun V07 R18 10.5j ET+8 5*114.3 (S010);Shogun V07 R18 10.5j ET+8 5*114.3 (S010);"10.5x18"", 5x114.30, ET8, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/original-komplekt-diskov-shogun-a1-r17-9.5-j-et15-5-114.3-s022-63665625.html;25900;Оригинал! Комплект дисков Shogun A1 R17 9.5j ET15 5*114.3 (S022);Shogun A1 R17 9.5j ET15 5*114.3 (S022);"9.5x17"", 5x114.30, ET15, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/original-komplekt-diskov-shogun-a1-r17-8.5-j-et20-5-114.3-s021-63665522.html;25900;Оригинал! Комплект дисков Shogun A1 R17 8.5j ET20 5*114.3 (S021);Shogun A1 R17 8.5j ET20 5*114.3 (S021);"8.5x17"", 5x114.30, ET20, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/original-raznoshirokie-shogun-a1-r17-8.5-j-9.5-j-5-114.3-s021-s022-63665385.html;25900;Оригинал! Разноширокие Shogun A1 R17 8.5j/9.5j 5*114.3 (S021 S022);Разноширокие Shogun A1 R17 8.5j/9.5j 5*114.3 (S021 S022);"8.5/9.5x17"", 5x114.30, ET20/15, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/original-komplekt-diskov-shogun-a1-r17-9.5-j-et15-5-114.3-s007-63665302.html;25900;Оригинал! Комплект дисков Shogun A1 R17 9.5j ET15 5*114.3 (S007);Shogun A1 R17 9.5j ET15 5*114.3 (S007);"9.5x17"", 5x114.30, ET15, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/ves-8-9kg-komplekt-diskov-enkei-rpf1-r18-8.5-5-100-flow-forming-v011-62363450.html;30900;ВЕС 8,9кг! Комплект дисков Enkei RPF1 R18 8.5 5*100 Flow Forming V011;ВЕС 8,9кг  Enkei RPF1 R18 8.5 5*100 Flow Forming V011;"8.5x18"", 5x100.00, ET40, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/original-komplekt-diskov-shogun-a1-r17-9.5-j-et15-5-114.3-s020-63664970.html;25900;Оригинал! Комплект дисков Shogun A1 R17 9.5j ET15 5*114.3 (S020);Shogun A1 R17 9.5j ET15 5*114.3 (S020);"9.5x17"", 5x114.30, ET15, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/original-komplekt-diskov-shogun-a1-r17-8.5-j-et20-5-114.3-s019-63664910.html;25900;Оригинал! Комплект дисков Shogun A1 R17 8.5j ET20 5*114.3 (S019);Shogun A1 R17 8.5j ET20 5*114.3 (S019);"8.5x17"", 5x114.30, ET20, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-worx-sentry-r20-j9-et18-6-114.3-r111-59277139.html;52500;NEW! Комплект дисков Worx Sentry R20 J9 ET18 6*114.3 (R111);Worx Sentry R20 J9 ET18 6*114.3 (R111);"9.0x20"", 6x114.30, ET18, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/original-raznoshirokie-shogun-a1-r17-8.5-j-9.5-j-5-114.3-s019-s020-63664573.html;25900;Оригинал! Разноширокие Shogun A1 R17 8.5j/9.5j 5*114.3 (S019 S020);Разноширокие Shogun A1 R17 8.5j/9.5j 5*114.3 (S019 S020);"8.5/9.5x17"", 5x114.30, ET20/15, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-worx-810-sentry-r20-j9-et18-5-127-5-130-r112-59276958.html;54999;NEW! Комплект дисков Worx 810 Sentry R20 J9 ET18 5*127/ 5*130 (R112);Worx 810 Sentry R20 J9 ET18 5*127/ 5*130 (R112);"9.0x20"", 5x127.00, 5x130.00, ET18, ЦО 84,2мм."
https://baza.drom.ru/vladivostok/wheel/disc/raznoshirokij-komplekt-enkei-rpf1-r18-8.5-9.5-flow-forming-v011-v012-62361035.html;30900;Разноширокий комплект Enkei RPF1 R18 8.5/9.5 Flow Forming (V011 V012);Разноширокий комплект Enkei RPF1 R18 8.5/9.5 Flow Forming (V011 V012);"8.5/9.5x18"", 5x114.30, ET40/40, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novinka-2018-original-shogun-a1-r18-9.5-j-et20-5-100-1s028-64034073.html;31900;Новинка 2018! Оригинал! Shogun A1 R18 9.5j ET20 5*100 (1S028);Shogun A1 R18 9.5j ET20 5*100 (1S028);"9.5x18"", 5x100.00, ET20, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/komplekt-diskov-work-emotion-cr-kiwami-r18-9.5-et30-5-114.3-100-l083-65738014.html;27900;Комплект дисков Work Emotion CR-Kiwami R18 9.5 ET30 5*114.3/100 (L083);Work Emotion CR-Kiwami R18 9.5 ET30 5*114.3/100 (L083);"9.5x18"", 5x100.00, 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/komplekt-diskov-work-emotion-cr-kiwami-r18-8.5-et35-5-114.3-100-l082-65737900.html;27900;Комплект дисков Work Emotion CR-Kiwami R18 8.5 ET35 5*114.3/100 (L082);Work Emotion CR-Kiwami R18 8.5 ET35 5*114.3/100 (L082);"8.5x18"", 5x100.00, 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/raznoshirokie-work-emotion-cr-kiwami-r18-8.5-9.5-5-114.3-100-l082l083-65737425.html;27900;Разноширокие Work Emotion CR-Kiwami R18 8.5/9.5 5*114.3/100 (L082L083);Разноширокие Work Emotion CR-Kiwami R18 8.5/9.5 5*114.3/100 (L082L083);"8.5/9.5x18"", 5x100.00, 5x114.30, ET35/30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/komplekt-diskov-work-emotion-cr-kiwami-r17-9j-et30-5-114.3-100-l081-65737314.html;23900;Комплект дисков Work Emotion CR-Kiwami R17 9j ET30 5*114.3/100 (L081);Work Emotion CR-Kiwami R17 9j ET30 5*114.3/100 (L081);"9.0x17"", 5x100.00, 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/komplekt-diskov-work-emotion-cr-kiwami-r17-8j-et35-5-114.3-100-l080-65737253.html;23900;Комплект дисков Work Emotion CR-Kiwami R17 8j ET35 5*114.3/100 (L080);Work Emotion CR-Kiwami R17 8j ET35 5*114.3/100 (L080);"8.0x17"", 5x100.00, 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/raznoshirokie-work-emotion-cr-kiwami-r17-8-9-5-114.3-100-l080-l081-65736956.html;23900;Разноширокие Work Emotion CR-Kiwami R17 8/9 5*114.3/100 (L080 L081);Разноширокие Work Emotion CR-Kiwami R17 8/9 5*114.3/100 (L080 L081);"8.0/9.0x17"", 5x100.00, 5x114.30, ET35/30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-monster-dl538-r20-j9-et18-6-139.7-6-135-r062-50214764.html;54999;NEW! Комплект дисков Monster DL538 R20 J9 ET18 6*139.7 6*135 (R062);Monster DL538 R20 J9 ET18 6*139.7 6*135 (R062);"9.0x20"", 6x135.00, 6x139.70, ET18, ЦО 108,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r16-7j-et-35-4-100-1d159-63965065.html;21900;NEW Комплект дисков Volk Racing TE37 SL R16 7j ET+35 4*100 (1D159);Volk Racing TE37 SL R16 7j ET+35 4*100 (1D159);"7.0x16"", 4x100.00, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r15-7j-et30-5-100-1d157-63965195.html;19900;NEW! Комплект дисков Volk Racing TE37 SL R15 7j ET30 5*100 (1D157);Volk Racing TE37 SL R15 7j ET30 5*100 (1D157);"7.0x15"", 5x100.00, ET30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r15-7j-et30-5-114-3-1d158-63965384.html;19900;NEW! Комплект дисков Volk Racing TE37 SL R15 7j ET30 5*114,3 (1D158);Volk Racing TE37 SL R15 7j ET30 5*114,3 (1D158);"7.0x15"", 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r18-9.0-j-20-5-114.3-d080-35412755.html;28900;NEW! Комплект дисков Volk Racing TE37 SL R18 9.0j +20 5*114.3 (D080);Volk Racing TE37 SL R18 9.0j +20 5*114.3 (D080);"9.0x18"", 5x114.30, ET20, ЦО 73,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-hre-style-p101-r17-7.5-j-et35-5-112-bb015-66342123.html;23900;NEW! Комплект дисков HRE Style P101 R17 7.5j ET35 5*112 (BB015);HRE Style P101 R17 7.5j ET35 5*112 (BB015);"7.5x17"", 5x112.00, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-monster-dl538-r17-j9-et12-6-139.7-6-135-r061-50214523.html;39999;NEW! Комплект дисков Monster DL538 R17 J9 ET12 6*139.7 6*135 (R061);Monster DL538 R17 J9 ET12 6*139.7 6*135 (R061);"9.0x17"", 6x135.00, 6x139.70, ET12, ЦО 108,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-hre-style-p101-r17-7.5-j-et35-5-114.3-b015-66342043.html;23900;NEW! Комплект дисков HRE Style P101 R17 7.5j ET35 5*114.3 (B015);HRE Style P101 R17 7.5j ET35 5*114.3 (B015);"7.5x17"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-hre-style-p101-r17-7.5-j-et38-5-100-b014-66341931.html;23900;NEW! Комплект дисков HRE Style P101 R17 7.5j ET38 5*100 (B014);HRE Style P101 R17 7.5j ET38 5*100 (B014);"7.5x17"", 5x100.00, ET38, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-black-rhino-diamante-r17-j9-et-12-6-139.7-r243-64583722.html;39999;NEW! Комплект дисков Black Rhino Diamante R17 J9 ET-12 6*139.7 (R243);Black Rhino Diamante R17 J9 ET-12 6*139.7 (R243);"9.0x17"", 6x139.70, ET-12, ЦО 110,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-3sdm-0.05-r15-7j-et35-4-100-o001-65736878.html;19900;NEW! Комплект дисков 3SDM 0.05 R15 7j ET35 4*100 (O001*);3SDM 0.05 R15 7j ET35 4*100 (O001*);"7.0x15"", 4x100.00, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-3sdm-0.05-r15-7j-et35-4-100-o001-65736712.html;19900;NEW! Комплект дисков 3SDM 0.05 R15 7j ET35 4*100 (O001);3SDM 0.05 R15 7j ET35 4*100 (O001);"7.0x15"", 4x100.00, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-work-meister-s1-r16-8j-et35-4-100-4-114.3-l087-66341700.html;22900;NEW! Комплект дисков WORK Meister S1 R16 8j ET35 4*100/4*114.3 (L087);WORK Meister S1 R16 8j ET35 4*100/4*114.3 (L087);"8.0x16"", 4x100.00, 4x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-tuff-a-t-t-11-r20-j9-et10-6-139.7-6-135-r060-50214310.html;54999;NEW! Комплект дисков TUFF A. T. T-11 R20 J9 ET10 6*139.7 6*135 (R060);TUFF A. T. T-11 R20 J9 ET10 6*139.7 6*135 (R060);"9.0x20"", 6x135.00, 6x139.70, ET10, ЦО 108,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-dipovye-work-emotion-cr-kiwami-r17-7.5-jj-et-35-5-100-114.3-l028-64846079.html;23900;NEW Диповые Work Emotion CR Kiwami R17 7.5jj ET+35 5*100/114.3 (L028);Диповые Work Emotion CR Kiwami R17 7.5jj ET+35 5*100/114.3 (L028);"7.5x17"", 5x100.00, 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d098-d148-b-65421552.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D098 D148 B);Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D098 D148 B);"9.0/10.0x18"", 5x114.30, ET30/18, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-tuff-a-t-t-10-r16-j8-et10-6-139.7-6-135-r045-50210593.html;35999;NEW! Комплект дисков TUFF A. T. T-10 R16 J8 ET10 6*139.7 6*135 (R045);TUFF A. T. T-10 R16 J8 ET10 6*139.7 6*135 (R045);"8.0x16"", 6x135.00, 6x139.70, ET10, ЦО 108,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-work-meister-s1-r18-8.5-j-et35-5-114.3-l084-66341514.html;29900;NEW! Комплект дисков WORK Meister S1 R18 8.5j ET35 5*114.3 (L084);WORK Meister S1 R18 8.5j ET35 5*114.3 (L084);"8.5x18"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/1disk-rotiform-ind-t-r18-8.5-j-et30-5-114-3-53183267.html;4000;1диск Rotiform IND-T R18 8.5j ET30 5*114,3;1диск Rotiform IND-T R18 8.5j ET30 5*114,3;"8.5x18"", 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-5-diskov-xd-series-811-rs2-r17-j9-et-12-5-114.3-5-127-r099-50327533.html;49999;NEW! 5 дисков! XD Series 811 RS2 R17 J9 ET-12 5*114.3 5*127(R099);5 дисков XD Series 811 RS2 R17 J9 ET-12 5*114.3 5*127(R099);"9.0x17"", 5x114.30, 5x127.00, ET-12, ЦО 71,5мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-tuff-a-t-t-11-r17-j8-5-et10-5-114.3-5-127-r058-50213983.html;39999;NEW! Комплект дисков TUFF A. T. T-11 R17 J8.5 ET10 5*114.3 5*127 (R058);TUFF A. T. T-11 R17 J8.5 ET10 5*114.3 5*127 (R058);"8.5x17"", 5x114.30, 5x127.00, ET10, ЦО 71,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-work-meister-s1-r18-9.5-j-et30-5-114.3-l003-62318692.html;29900;NEW! Комплект дисков WORK Meister S1 R18 9.5j ET30 5*114.3 (L003);WORK Meister S1 R18 9.5j ET30 5*114.3 (L003);"9.5x18"", 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r18-9j-et20-5-114.3-d150b-60356867.html;28900;NEW! Комплект дисков Volk Racing TE37 SL R18 9j ET20 5*114.3 (D150B);Volk Racing TE37 SL R18 9j ET20 5*114.3 (D150B);"9.0x18"", 5x114.30, ET20, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-work-meister-s1-r19-9.5-10.5-j-5-114.3-l085-l086-66340960.html;35900;NEW! Комплект дисков Work Meister S1 R19 9.5/10.5J 5*114.3 (L085 L086);Work Meister S1 R19 9.5/10.5J 5*114.3 (L085 L086);"9.5/10.5x19"", 5x114.30, ET30/22, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/komplekt-volk-racing-te37-sl-r18-10jet27-10jet18-5-114.3-d099-d148a-65420995.html;28900;Комплект Volk Racing TE37 SL R18 10jET27/10jET18 5*114.3 (D099 D148A);Volk Racing TE37 SL R18 10jET27/10jET18 5*114.3 (D099 D148A);"10.0/10.0x18"", 5x114.30, ET27/18, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-10-11j-5-114.3-d148-d149-b-65420884.html;29900;NEW! Разноширокие Volk Racing TE37 SL R18 10/11j 5*114.3 (D148 D149 B);Разноширокие Volk Racing TE37 SL R18 10/11j 5*114.3 (D148 D149 B);"10.0/11.0x18"", 5x114.30, ET18/18, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-enkei-rs05rr-r15-7.5-j-et-30-4-100-v019-66340849.html;19900;NEW! Комплект дисков Enkei RS05RR R15 7.5J ET+30 4*100 (V019);Enkei RS05RR R15 7.5J ET+30 4*100 (V019);"7.5x15"", 4x100.00, ET30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-enkei-rs05rr-r15-7.5-j-et-35-4-100-v021-66340737.html;19900;NEW! Комплект дисков Enkei RS05RR R15 7.5J ET+35 4*100 (V021);Enkei RS05RR R15 7.5J ET+35 4*100 (V021);"7.5x15"", 4x100.00, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37v-r18-8.5-9.5-j-5-114.3-d004-d005-66340517.html;29900;NEW! Разноширокие Volk Racing TE37V R18 8.5/9.5j 5*114.3 (D004 D005);Разноширокие Volk Racing TE37V R18 8.5/9.5j 5*114.3 (D004 D005);"8.5/9.5x18"", 5x114.30, ET40/35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-10-11j-5-114.3-d148-d149-65420522.html;29900;NEW! Разноширокие Volk Racing TE37 SL R18 10/11j 5*114.3 (D148 D149);Разноширокие Volk Racing TE37 SL R18 10/11j 5*114.3 (D148 D149);"10.0/11.0x18"", 5x114.30, ET18/18, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-10-11j-5-114.3-d099-d149-65420415.html;29900;NEW! Разноширокие Volk Racing TE37 SL R18 10/11j 5*114.3 (D099 D149);Разноширокие Volk Racing TE37 SL R18 10/11j 5*114.3 (D099 D149);"10.0/11.0x18"", 5x114.30, ET27/18, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-bbs-rs-r17-8-5j-et-30-5-100-5-112-f079-45370036.html;25900;NEW! Комплект дисков BBS RS R17 8,5j ET+30 5*100 / 5*112 (F079);BBS RS R17 8,5j ET+30 5*100 / 5*112 (F079);"8.5x17"", 5x100.00, 5x112.00, ET30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-diski-rotiform-race-tmb-r17-8.5-jj-et-25-5-112-i006-62862105.html;21900;NEW! Диски Rotiform Race TMB R17 8.5jj ET+25 5*112 (i006);Диски Rotiform Race TMB R17 8.5jj ET+25 5*112 (i006);"8.5x17"", 5x112.00, ET25, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/komplekt-volk-racing-te37-sl-r18-10jet27-10jet18-5-114.3-d099-d148-65420241.html;28900;Комплект Volk Racing TE37 SL R18 10jET27/10jET18 5*114.3 (D099 D148);Volk Racing TE37 SL R18 10jET27/10jET18 5*114.3 (D099 D148);"10.0/10.0x18"", 5x114.30, ET27/18, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/original-shogun-a1-r17-9.5-j-et15-5-114.3-1s007-63968760.html;25900;Оригинал! Shogun A1 R17 9.5j ET15 5*114.3 (1S007);Shogun A1 R17 9.5j ET15 5*114.3 (1S007);"9.5x17"", 5x114.30, ET15, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/original-shogun-a1-r17-9.5-j-et15-5-114.3-1s022-63968613.html;25900;Оригинал! Shogun A1 R17 9.5j ET15 5*114.3 (1S022);Shogun A1 R17 9.5j ET15 5*114.3 (1S022);"9.5x17"", 5x114.30, ET15, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d098-d148-65420101.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D098 D148);Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D098 D148);"9.0/10.0x18"", 5x114.30, ET30/18, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/original-shogun-a1-r17-8.5-j-et20-5-114.3-1s021-63968563.html;25900;Оригинал! Shogun A1 R17 8.5j ET20 5*114.3 (1S021);Shogun A1 R17 8.5j ET20 5*114.3 (1S021);"8.5x17"", 5x114.30, ET20, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-tuff-a-t-t-01-r17-j8-et10-6-139-7-r054-50212542.html;39999;NEW! Комплект дисков TUFF A. T. T-01 R17 J8 ET10 6*139,7 (R054);TUFF A. T. T-01 R17 J8 ET10 6*139,7 (R054);"8.0x17"", 6x139.70, ET10, ЦО 108,0мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d098-d099-65420005.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D098 D099);Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D098 D099);"9.0/10.0x18"", 5x114.30, ET30/27, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/original-shogun-a1-r17-8.5-j-9.5-j-5-114.3-1s021-s022-63968384.html;25900;Оригинал! Shogun A1 R17 8.5j/9.5j 5*114.3 (1S021 S022);Shogun A1 R17 8.5j/9.5j 5*114.3 (1S021 S022);"8.5/9.5x17"", 5x114.30, ET20/15, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d150-d099-65419902.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D150 D099);Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D150 D099);"9.0/10.0x18"", 5x114.30, ET20/27, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r17-8jj-et35-5-100-d121c-63970113.html;24900;NEW! Комплект дисков Volk Racing TE37SL R17 8jj ET35 5*100 (D121C);Volk Racing TE37SL R17 8jj ET35 5*100 (D121C);"8.0x17"", 5x100.00, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-volk-racing-te37-sl-r18-9j-et30-9j-et20-5-114.3-d150-d098-b-60356665.html;28900;NEW! Volk Racing TE37 SL R18 9j ET30 / 9j ET20 5*114.3 (D150 D098 B);Volk Racing TE37 SL R18 9j ET30 / 9j ET20 5*114.3 (D150 D098 B);"9.0/9.0x18"", 5x114.30, ET30/20, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/original-shogun-a1-r17-9.5-j-et15-5-114.3-1s020-63968238.html;25900;Оригинал! Shogun A1 R17 9.5j ET15 5*114.3 (1S020);Shogun A1 R17 9.5j ET15 5*114.3 (1S020);"9.5x17"", 5x114.30, ET15, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d150-d148-65419758.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D150 D148);Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D150 D148);"9.0/10.0x18"", 5x114.30, ET20/18, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-rotiform-race-tmb-r17-8.5-jj-et-25-5-112-i006-53079849.html;21900;NEW! комплект дисков Rotiform Race TMB R17 8.5jj ET+25 5*112 (i006);комплект дисков Rotiform Race TMB R17 8.5jj ET+25 5*112 (i006);"8.5x17"", 5x112.00, ET25, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-volk-racing-te37-sl-r18-9j-et30-9j-et20-5-114.3-d150-d098-65419602.html;28900;NEW! Volk Racing TE37 SL R18 9j ET30 / 9j ET20 5*114.3 (D150 D098);Volk Racing TE37 SL R18 9j ET30 / 9j ET20 5*114.3 (D150 D098);"9.0/9.0x18"", 5x114.30, ET30/20, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/original-shogun-a1-r17-8.5-j-et20-5-114.3-1s019-63967898.html;25900;Оригинал! Shogun A1 R17 8.5j ET20 5*114.3 (1S019);Shogun A1 R17 8.5j ET20 5*114.3 (1S019);"8.5x17"", 5x114.30, ET20, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/hrom-komplekt-diskov-3sdm-0.06-r18-9.5-j-et30-5-114.3-o049-54237141.html;29900;ХРОМ! Комплект дисков 3SDM 0.06 R18 9.5j ET30 5*114.3 (O049);ХРОМ  3SDM 0.06 R18 9.5j ET30 5*114.3 (O049);"9.5x18"", 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/original-shogun-a1-r17-8.5-j-9.5-j-5-114.3-1s019-s020-63967680.html;25900;Оригинал! Shogun A1 R17 8.5j/9.5j 5*114.3 (1S019 S020);Shogun A1 R17 8.5j/9.5j 5*114.3 (1S019 S020);"8.5/9.5x17"", 5x114.30, ET20/15, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r18-9j-et20-5-114.3-d150-1-65419406.html;28900;NEW! Комплект дисков Volk Racing TE37 SL R18 9j ET20 5*114.3 (D150/1);Volk Racing TE37 SL R18 9j ET20 5*114.3 (D150/1);"9.0x18"", 5x114.30, ET20, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r18-10j-et18-5-114.3-d148-1-65419200.html;28900;NEW! Комплект дисков Volk Racing TE37 SL R18 10j ET18 5*114.3 (D148/1);Volk Racing TE37 SL R18 10j ET18 5*114.3 (D148/1);"10.0x18"", 5x114.30, ET18, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-citiwheels-lx122-r17-8j-et31-5-114.3-t005-54597244.html;22900;NEW! Комплект дисков Citiwheels LX122 R17 8J ET31 5*114.3 (T005);Citiwheels LX122 R17 8J ET31 5*114.3 (T005);"8.0x17"", 5x114.30, ET31, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r18-11j-et18-5-114.3-d149-1-65419095.html;29900;NEW! Комплект дисков Volk Racing TE37 SL R18 11j ET18 5*114.3 (D149/1);Volk Racing TE37 SL R18 11j ET18 5*114.3 (D149/1);"11.0x18"", 5x114.30, ET18, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r18-9.0-j-20-5-114.3-1d080-63970667.html;28900;NEW! Комплект дисков Volk Racing TE37 SL R18 9.0j +20 5*114.3 (1D080);Volk Racing TE37 SL R18 9.0j +20 5*114.3 (1D080);"9.0x18"", 5x114.30, ET20, ЦО 73,0мм."
