link;price;title;title_short;annotation;diameter;width;et;type;dia;retail_price;brand;img;img_full;seller;pcd;holes
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37sl-r17-8j-9j-5-114-3-d147-d117-57565893.html;24900;NEW! Разноширокие Volk Racing TE37SL R17 8j/9j 5*114,3 (D147 D117);Volk Racing TE37 SL;"8.0/9.0x17"", 5x114.30, ET35/25, ЦО 73,1мм.";17.0;8.0;25.0;Литой;73.1;29900;RAYS VOLK RACING;https://static.baza.farpost.ru/drom/1506594171080_bulletin;https://static.baza.farpost.ru/drom/1506594171080_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37sl-r17-8j-9j-5-114-3-d147-d117-57565893.html;24900;NEW! Разноширокие Volk Racing TE37SL R17 8j/9j 5*114,3 (D147 D117);Volk Racing TE37 SL;"8.0/9.0x17"", 5x114.30, ET35/25, ЦО 73,1мм.";17.0;9.0;35.0;Литой;73.1;29900;RAYS VOLK RACING;https://static.baza.farpost.ru/drom/1506594171080_bulletin;https://static.baza.farpost.ru/drom/1506594171080_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37sl-r17-8j-9j-5-114-3-d147-d117-57565893.html;24900;NEW! Разноширокие Volk Racing TE37SL R17 8j/9j 5*114,3 (D147 D117);Volk Racing TE37 SL;"8.0/9.0x17"", 5x114.30, ET35/25, ЦО 73,1мм.";17.0;9.0;25.0;Литой;73.1;29900;RAYS VOLK RACING;https://static.baza.farpost.ru/drom/1506594171080_bulletin;https://static.baza.farpost.ru/drom/1506594171080_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r17-8j-et35-5-114.3-d147-57565934.html;24900;NEW! Комплект дисков Volk Racing TE37SL R17 8j ET35 5*114.3 (D147);Volk Racing TE37 SL;"8.0x17"", 5x114.30, ET35, ЦО 73,1мм.";17.0;8.0;35.0;Литой;73.1;29900;RAYS VOLK RACING;https://static.baza.farpost.ru/drom/1506594193025_bulletin;https://static.baza.farpost.ru/drom/1506594193025_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-ssr-sp1-r17-9.0-jj-et-20-5-100-5-114.3-a009-49851428.html;24900;NEW! Комплект дисков SSR SP1 R17 9.0jj ET+20 5*100 / 5*114.3 (A009);SSR SP1;"9.0x17"", 5x100.00, 5x114.30, ET20, ЦО 73,1мм.";17.0;9.0;20.0;Литой;73.1;29900;SSR;https://static.baza.farpost.ru/drom/1511341330800_bulletin;https://static.baza.farpost.ru/drom/1511341330800_default;Aniku;100.0;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-ssr-sp1-r17-9.0-jj-et-20-5-100-5-114.3-a009-49851428.html;24900;NEW! Комплект дисков SSR SP1 R17 9.0jj ET+20 5*100 / 5*114.3 (A009);SSR SP1;"9.0x17"", 5x100.00, 5x114.30, ET20, ЦО 73,1мм.";17.0;9.0;20.0;Литой;73.1;29900;SSR;https://static.baza.farpost.ru/drom/1511341330800_bulletin;https://static.baza.farpost.ru/drom/1511341330800_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r17-9j-et-25-5-114.3-d117-1-48593594.html;24900;NEW! Комплект дисков Volk Racing TE37SL R17 9j ET+25 5*114.3  (D117/1);Volk Racing TE37 SL;"9.0x17"", 5x114.30, ET25, ЦО 73,1мм.";17.0;9.0;25.0;Литой;73.1;29900;RAYS VOLK RACING TE37;https://static.baza.farpost.ru/drom/1500422652089_bulletin;https://static.baza.farpost.ru/drom/1500422652089_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r17-9j-et-25-5-114.3-d117-2-48593797.html;24900;NEW! Комплект дисков Volk Racing TE37SL R17 9j ET+25 5*114.3 (D117/2);Volk Racing TE37 SL;"9.0x17"", 5x114.30, ET25, ЦО 73,1мм.";17.0;9.0;25.0;Литой;73.1;29900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1500422745138_bulletin;https://static.baza.farpost.ru/drom/1500422745138_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r17-9j-et-25-5-114.3-d117-3-48593374.html;24900;NEW! Комплект дисков Volk Racing TE37SL R17 9j ET+25 5*114.3  (D117/3);Volk Racing TE37 SL;"9.0x17"", 5x114.30, ET25, ЦО 73,1мм.";17.0;9.0;25.0;Литой;73.1;29900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1500422800518_bulletin;https://static.baza.farpost.ru/drom/1500422800518_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-para-diskov-vossen-cv3-r18-8.5-j-et-20-5-114.3-g294-44766146.html;11000;NEW! Пара дисков Vossen CV3 R18 8.5j ET+20 5*114.3 (G294);Vossen CV3;"8.5x18"", 5x114.30, ET20, ЦО 73,1мм.";18.0;8.5;20.0;Литой;73.1;16000;Vossen;https://static.baza.farpost.ru/drom/1462760619428_bulletin;https://static.baza.farpost.ru/drom/1462760619428_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-vps304-r19-8.5-j-35-5-114-3-g267-42122749.html;39999;NEW! Комплект дисков Vossen VPS304 R19 8.5j +35 5*114,3 (G267);Vossen VPS304;"8.5x19"", 5x114.30, ET35, ЦО 73,1мм.";19.0;8.5;35.0;Литой;73.1;49999;Vossen;https://static.baza.farpost.ru/drom/1454658023303_bulletin;https://static.baza.farpost.ru/drom/1454658023303_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-shogun-rs-z-r18-10.5-j-et15-5-114.3-s031-1-65323946.html;29900;NEW! Комплект дисков Shogun RS-Z R18 10.5j ET15 5*114.3 (S031/1);Shogun RS-Z;"10.5x18"", 5x114.30, ET15, ЦО 73,1мм.";18.0;10.5;15.0;Литой;73.1;34900;Shogun;https://static.baza.farpost.ru/drom/1532941125924_bulletin;https://static.baza.farpost.ru/drom/1532941125924_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-shogun-rs-z-r18-10.5-j-et15-5-114.3-s031-65323825.html;29900;NEW! Комплект дисков Shogun RS-Z R18 10.5j ET15 5*114.3 (S031);Shogun RS-Z;"10.5x18"", 5x114.30, ET15, ЦО 73,1мм.";18.0;10.5;15.0;Литой;73.1;34900;Shogun;https://static.baza.farpost.ru/drom/1532940892359_bulletin;https://static.baza.farpost.ru/drom/1532940892359_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/deep-komplekt-diskov-shogun-v07-r18-10.5-et-8-5-114.3-s010-59140090.html;34900;DEEP! Комплект дисков Shogun V07 R18 10.5 ET+8 5*114.3 (S010);Shogun V07 (диповые);"10.5x18"", 5x114.30, ET8, ЦО 73,1мм.";18.0;10.5;8.0;Литой;73.1;39900;Shogun;https://static.baza.farpost.ru/drom/1511684726284_bulletin;https://static.baza.farpost.ru/drom/1511684726284_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-xd-series-style-rockstar-r18-9.0-j-et0-6-139.7-r229-63667852.html;33900;NEW! Комплект XD Series Style Rockstar R18 9.0j ET0 6*139.7 (R229);XD Series  Rockstar;"9.0x18"", 6x139.70, ET0, ЦО 110,0мм.";18.0;9.0;0.0;Литой;110.0;38900;XD Series;https://static.baza.farpost.ru/drom/1527151800788_bulletin;https://static.baza.farpost.ru/drom/1527151800788_default;Aniku;139.7;6
https://baza.drom.ru/vladivostok/wheel/disc/exkljuziv-komplekt-diskov-shogun-v07-red-r18-10.5-j-et8-5-114.3-s018-63965454.html;34900;Эксклюзив! Комплект дисков Shogun V07 RED R18 10.5j ET8 5*114.3 (S018);Shogun V07 RED;"10.5x18"", 5x114.30, ET8, ЦО 73,1мм.";18.0;10.5;8.0;Литой;73.1;39900;Shogun;https://static.baza.farpost.ru/drom/1528170381565_bulletin;https://static.baza.farpost.ru/drom/1528170381565_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/5-diskov-komplekt-volk-racing-te37-r18-9.5-j-et20-6-139.7-r228-63667789.html;41250;5 Дисков! Комплект Volk Racing TE37 R18 9.5j ET20 6*139.7 (R228);Volk Racing TE37;"9.5x18"", 6x139.70, ET20, ЦО 108,0мм.";18.0;9.5;20.0;Литой;108.0;46250;RAYS VOLK RACING TE37;https://static.baza.farpost.ru/drom/1527151336417_bulletin;https://static.baza.farpost.ru/drom/1527151336417_default;Aniku;139.7;6
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-r18-9.5-j-et20-6-139.7-r228-63667601.html;32900;NEW! Комплект дисков Volk Racing TE37 R18 9.5j ET20 6*139.7 (R228);Volk Racing TE37;"9.5x18"", 6x139.70, ET20, ЦО 108,0мм.";18.0;9.5;20.0;Литой;108.0;37900;RAYS VOLK RACING TE37;https://static.baza.farpost.ru/drom/1527151336417_bulletin;https://static.baza.farpost.ru/drom/1527151336417_default;Aniku;139.7;6
https://baza.drom.ru/vladivostok/wheel/disc/komplekt-diskov-work-emotion-cr-kiwami-r17-7.5-jj-et-33-5-100-l025-63667453.html;23900;Комплект дисков Work Emotion CR Kiwami R17 7.5jj ET+33 5*100 (L025);Work Emotion CR Kiwami;"7.5x17"", 5x100.00, ET33, ЦО 73,1мм.";17.0;7.5;33.0;Литой;73.1;28900;Work Emotion CR Kiwami;https://static.baza.farpost.ru/drom/1527151040126_bulletin;https://static.baza.farpost.ru/drom/1527151040126_default;Aniku;100.0;5
https://baza.drom.ru/vladivostok/wheel/disc/original-shogun-a1-r18-10.5-j-et15-5-114.3-s005-63667386.html;31900;Оригинал! Shogun A1 R18 10.5j ET15 5*114.3 (S005);Shogun A1;"10.5x18"", 5x114.30, ET15, ЦО 73,1мм.";18.0;10.5;15.0;Литой;73.1;36900;Shogun;https://static.baza.farpost.ru/drom/1527150880113_bulletin;https://static.baza.farpost.ru/drom/1527150880113_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r17-8j-et35-5-114.3-d120a-63406938.html;24900;NEW! Комплект дисков Volk Racing TE37SL R17 8j ET35 5*114.3 (D120A);Volk Racing TE37 SL;"8.0x17"", 5x114.30, ET35, ЦО 73,1мм.";17.0;8.0;35.0;Литой;73.1;29900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1526351256951_bulletin;https://static.baza.farpost.ru/drom/1526351256951_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/original-komplekt-diskov-shogun-a1-r18-10.5-j-et15-5-114.3-s005-54324565.html;31900;Оригинал! Комплект дисков Shogun A1 R18 10.5j ET15 5*114.3 (S005);Shogun A1;"10.5x18"", 5x114.30, ET15, ЦО 73,1мм.";18.0;10.5;15.0;Литой;73.1;36900;Shogun;https://static.baza.farpost.ru/drom/1496833871083_bulletin;https://static.baza.farpost.ru/drom/1496833871083_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-lc101-r18-8.0-9.0-5-112-g362-50385560.html;25900;NEW! Комплект дисков Vossen LC101 R18 8.0 / 9.0 5*112 (G362);Vossen LC101;"8.0/9.0x18"", 5x112.00, ET35/35, ЦО 73,1мм.";18.0;8.0;35.0;Литой;73.1;30900;Vossen;https://static.baza.farpost.ru/drom/1481709734993_bulletin;https://static.baza.farpost.ru/drom/1481709734993_default;Aniku;112.0;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-lc101-r18-8.0-9.0-5-112-g362-50385560.html;25900;NEW! Комплект дисков Vossen LC101 R18 8.0 / 9.0 5*112 (G362);Vossen LC101;"8.0/9.0x18"", 5x112.00, ET35/35, ЦО 73,1мм.";18.0;8.0;35.0;Литой;73.1;30900;Vossen;https://static.baza.farpost.ru/drom/1481709734993_bulletin;https://static.baza.farpost.ru/drom/1481709734993_default;Aniku;112.0;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-lc101-r18-8.0-9.0-5-112-g362-50385560.html;25900;NEW! Комплект дисков Vossen LC101 R18 8.0 / 9.0 5*112 (G362);Vossen LC101;"8.0/9.0x18"", 5x112.00, ET35/35, ЦО 73,1мм.";18.0;9.0;35.0;Литой;73.1;30900;Vossen;https://static.baza.farpost.ru/drom/1481709734993_bulletin;https://static.baza.farpost.ru/drom/1481709734993_default;Aniku;112.0;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-lc101-r18-8.0-9.0-5-112-g362-50385560.html;25900;NEW! Комплект дисков Vossen LC101 R18 8.0 / 9.0 5*112 (G362);Vossen LC101;"8.0/9.0x18"", 5x112.00, ET35/35, ЦО 73,1мм.";18.0;9.0;35.0;Литой;73.1;30900;Vossen;https://static.baza.farpost.ru/drom/1481709734993_bulletin;https://static.baza.farpost.ru/drom/1481709734993_default;Aniku;112.0;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-bbs-rs-r15-7.0-j-et25-4-100-4-114.3-1f006-64037849.html;19900;NEW! Комплект BBS RS R15 7.0J ET25 4*100/ 4*114.3 (1F006);BBS RS;"7.0x15"", 4x100.00, 4x114.30, ET25, ЦО 73,1мм.";15.0;7.0;25.0;Литой;73.1;24900;BBS RS;https://static.baza.farpost.ru/drom/1528359362320_bulletin;https://static.baza.farpost.ru/drom/1528359362320_default;Aniku;100.0;4
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-bbs-rs-r15-7.0-j-et25-4-100-4-114.3-1f006-64037849.html;19900;NEW! Комплект BBS RS R15 7.0J ET25 4*100/ 4*114.3 (1F006);BBS RS;"7.0x15"", 4x100.00, 4x114.30, ET25, ЦО 73,1мм.";15.0;7.0;25.0;Литой;73.1;24900;BBS RS;https://static.baza.farpost.ru/drom/1528359362320_bulletin;https://static.baza.farpost.ru/drom/1528359362320_default;Aniku;114.3;4
https://baza.drom.ru/vladivostok/wheel/disc/original-komplekt-diskov-shogun-a1-r18-10.5-j-et15-5-114.3-s016-59521827.html;31900;Оригинал! Комплект дисков Shogun A1 R18 10.5j ET15 5*114.3 (S016);Shogun A1;"10.5x18"", 5x114.30, ET15, ЦО 73,1мм.";18.0;10.5;15.0;Литой;73.1;36900;Shogun;https://static.baza.farpost.ru/drom/1512980014477_bulletin;https://static.baza.farpost.ru/drom/1512980014477_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-bbs-rs-r15-8.0-j-et30-4-100-4-114.3-1f007-64037702.html;19900;NEW! Комплект BBS RS R15 8.0J ET30 4*100/ 4*114.3 (1F007);BBS RS;"8.0x15"", 4x100.00, 4x114.30, ET30, ЦО 73,1мм.";15.0;8.0;30.0;Литой;73.1;24900;BBS RS;https://static.baza.farpost.ru/drom/1528359134495_bulletin;https://static.baza.farpost.ru/drom/1528359134495_default;Aniku;100.0;4
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-bbs-rs-r15-8.0-j-et30-4-100-4-114.3-1f007-64037702.html;19900;NEW! Комплект BBS RS R15 8.0J ET30 4*100/ 4*114.3 (1F007);BBS RS;"8.0x15"", 4x100.00, 4x114.30, ET30, ЦО 73,1мм.";15.0;8.0;30.0;Литой;73.1;24900;BBS RS;https://static.baza.farpost.ru/drom/1528359134495_bulletin;https://static.baza.farpost.ru/drom/1528359134495_default;Aniku;114.3;4
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-bbs-rs-r15-7.0-8.0-4-100-4-114.3-1f006-f007-64037556.html;19900;NEW! Разноширокие BBS RS R15 7.0/8.0 4*100/ 4*114.3 (1F006 F007);BBS RS;"7.0/8.0x15"", 4x100.00, 4x114.30, ET25/30, ЦО 73,1мм.";15.0;7.0;25.0;Литой;73.1;24900;BBS RS;https://static.baza.farpost.ru/drom/1528358938809_bulletin;https://static.baza.farpost.ru/drom/1528358938809_default;Aniku;100.0;4
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-bbs-rs-r15-7.0-8.0-4-100-4-114.3-1f006-f007-64037556.html;19900;NEW! Разноширокие BBS RS R15 7.0/8.0 4*100/ 4*114.3 (1F006 F007);BBS RS;"7.0/8.0x15"", 4x100.00, 4x114.30, ET25/30, ЦО 73,1мм.";15.0;7.0;25.0;Литой;73.1;24900;BBS RS;https://static.baza.farpost.ru/drom/1528358938809_bulletin;https://static.baza.farpost.ru/drom/1528358938809_default;Aniku;114.3;4
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-bbs-rs-r15-7.0-8.0-4-100-4-114.3-1f006-f007-64037556.html;19900;NEW! Разноширокие BBS RS R15 7.0/8.0 4*100/ 4*114.3 (1F006 F007);BBS RS;"7.0/8.0x15"", 4x100.00, 4x114.30, ET25/30, ЦО 73,1мм.";15.0;7.0;30.0;Литой;73.1;24900;BBS RS;https://static.baza.farpost.ru/drom/1528358938809_bulletin;https://static.baza.farpost.ru/drom/1528358938809_default;Aniku;100.0;4
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-bbs-rs-r15-7.0-8.0-4-100-4-114.3-1f006-f007-64037556.html;19900;NEW! Разноширокие BBS RS R15 7.0/8.0 4*100/ 4*114.3 (1F006 F007);BBS RS;"7.0/8.0x15"", 4x100.00, 4x114.30, ET25/30, ЦО 73,1мм.";15.0;7.0;30.0;Литой;73.1;24900;BBS RS;https://static.baza.farpost.ru/drom/1528358938809_bulletin;https://static.baza.farpost.ru/drom/1528358938809_default;Aniku;114.3;4
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-bbs-rs-r15-7.0-8.0-4-100-4-114.3-1f006-f007-64037556.html;19900;NEW! Разноширокие BBS RS R15 7.0/8.0 4*100/ 4*114.3 (1F006 F007);BBS RS;"7.0/8.0x15"", 4x100.00, 4x114.30, ET25/30, ЦО 73,1мм.";15.0;8.0;25.0;Литой;73.1;24900;BBS RS;https://static.baza.farpost.ru/drom/1528358938809_bulletin;https://static.baza.farpost.ru/drom/1528358938809_default;Aniku;100.0;4
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-bbs-rs-r15-7.0-8.0-4-100-4-114.3-1f006-f007-64037556.html;19900;NEW! Разноширокие BBS RS R15 7.0/8.0 4*100/ 4*114.3 (1F006 F007);BBS RS;"7.0/8.0x15"", 4x100.00, 4x114.30, ET25/30, ЦО 73,1мм.";15.0;8.0;25.0;Литой;73.1;24900;BBS RS;https://static.baza.farpost.ru/drom/1528358938809_bulletin;https://static.baza.farpost.ru/drom/1528358938809_default;Aniku;114.3;4
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-bbs-rs-r15-7.0-8.0-4-100-4-114.3-1f006-f007-64037556.html;19900;NEW! Разноширокие BBS RS R15 7.0/8.0 4*100/ 4*114.3 (1F006 F007);BBS RS;"7.0/8.0x15"", 4x100.00, 4x114.30, ET25/30, ЦО 73,1мм.";15.0;8.0;30.0;Литой;73.1;24900;BBS RS;https://static.baza.farpost.ru/drom/1528358938809_bulletin;https://static.baza.farpost.ru/drom/1528358938809_default;Aniku;100.0;4
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-bbs-rs-r15-7.0-8.0-4-100-4-114.3-1f006-f007-64037556.html;19900;NEW! Разноширокие BBS RS R15 7.0/8.0 4*100/ 4*114.3 (1F006 F007);BBS RS;"7.0/8.0x15"", 4x100.00, 4x114.30, ET25/30, ЦО 73,1мм.";15.0;8.0;30.0;Литой;73.1;24900;BBS RS;https://static.baza.farpost.ru/drom/1528358938809_bulletin;https://static.baza.farpost.ru/drom/1528358938809_default;Aniku;114.3;4
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-work-equip-03-r15-7j-et30-4-100-l017-63763231.html;19900;NEW! Комплект дисков Work Equip 03 R15 7j ET30 4*100 (L017);Work Equip 03;"7.0x15"", 4x100.00, ET30, ЦО 73,1мм.";15.0;7.0;30.0;Литой;73.1;24900;Work Equip 03;https://static.baza.farpost.ru/drom/1527494632382_bulletin;https://static.baza.farpost.ru/drom/1527494632382_default;Aniku;100.0;4
https://baza.drom.ru/vladivostok/wheel/disc/exkljuziv-komplekt-diskov-shogun-v07-red-r18-10.5-j-et8-5-114.3-s018-63666567.html;34900;Эксклюзив! Комплект дисков Shogun V07 RED R18 10.5j ET8 5*114.3 (S018);Shogun V07 RED;"10.5x18"", 5x114.30, ET8, ЦО 73,1мм.";18.0;10.5;8.0;Литой;73.1;39900;Shogun;https://static.baza.farpost.ru/drom/1527149410147_bulletin;https://static.baza.farpost.ru/drom/1527149410147_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/exkljuziv-komplekt-diskov-shogun-v07-red-r18-9.5-j-et15-5-114.3-s017-63666472.html;34900;Эксклюзив! Комплект дисков Shogun V07 RED R18 9.5j ET15 5*114.3 (S017);Shogun V07 RED;"9.5x18"", 5x114.30, ET15, ЦО 73,1мм.";18.0;9.5;15.0;Литой;73.1;39900;Shogun;https://static.baza.farpost.ru/drom/1527149259366_bulletin;https://static.baza.farpost.ru/drom/1527149259366_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/exkljuziv-komplekt-shogun-v07-red-r18-9.5-10.5-j-5-114.3-s017-s018-63666363.html;34900;Эксклюзив! Комплект Shogun V07 RED R18 9.5/10.5j 5*114.3 (S017 S018);Shogun V07 RED;"9.5/10.5x18"", 5x114.30, ET15/8, ЦО 73,1мм.";18.0;9.5;15.0;Литой;73.1;39900;Shogun;https://static.baza.farpost.ru/drom/1527149033651_bulletin;https://static.baza.farpost.ru/drom/1527149033651_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/exkljuziv-komplekt-shogun-v07-red-r18-9.5-10.5-j-5-114.3-s017-s018-63666363.html;34900;Эксклюзив! Комплект Shogun V07 RED R18 9.5/10.5j 5*114.3 (S017 S018);Shogun V07 RED;"9.5/10.5x18"", 5x114.30, ET15/8, ЦО 73,1мм.";18.0;9.5;8.0;Литой;73.1;39900;Shogun;https://static.baza.farpost.ru/drom/1527149033651_bulletin;https://static.baza.farpost.ru/drom/1527149033651_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/exkljuziv-komplekt-shogun-v07-red-r18-9.5-10.5-j-5-114.3-s017-s018-63666363.html;34900;Эксклюзив! Комплект Shogun V07 RED R18 9.5/10.5j 5*114.3 (S017 S018);Shogun V07 RED;"9.5/10.5x18"", 5x114.30, ET15/8, ЦО 73,1мм.";18.0;10.5;15.0;Литой;73.1;39900;Shogun;https://static.baza.farpost.ru/drom/1527149033651_bulletin;https://static.baza.farpost.ru/drom/1527149033651_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/exkljuziv-komplekt-shogun-v07-red-r18-9.5-10.5-j-5-114.3-s017-s018-63666363.html;34900;Эксклюзив! Комплект Shogun V07 RED R18 9.5/10.5j 5*114.3 (S017 S018);Shogun V07 RED;"9.5/10.5x18"", 5x114.30, ET15/8, ЦО 73,1мм.";18.0;10.5;8.0;Литой;73.1;39900;Shogun;https://static.baza.farpost.ru/drom/1527149033651_bulletin;https://static.baza.farpost.ru/drom/1527149033651_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/original-komplekt-diskov-shogun-a1-r18-9.5-j-et20-5-114.3-s013-59521594.html;31900;Оригинал! Комплект дисков Shogun A1 R18 9.5j ET20 5*114.3 (S013);Shogun A1;"9.5x18"", 5x114.30, ET20, ЦО 73,1мм.";18.0;9.5;20.0;Литой;73.1;36900;Shogun;https://static.baza.farpost.ru/drom/1512979453867_bulletin;https://static.baza.farpost.ru/drom/1512979453867_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/original-komplekt-diskov-shogun-a1-r18-10.5-j-et15-5-114.3-s014-59521340.html;31900;Оригинал! Комплект дисков Shogun A1 R18 10.5j ET15 5*114.3 (S014);Shogun A1;"10.5x18"", 5x114.30, ET15, ЦО 73,1мм.";18.0;10.5;15.0;Литой;73.1;36900;Shogun;https://static.baza.farpost.ru/drom/1512978993529_bulletin;https://static.baza.farpost.ru/drom/1512978993529_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r17-8j-et35-5-100-d145-57540772.html;24900;NEW! Комплект дисков Volk Racing TE37SL R17 8j ET35 5*100 (D145);Volk Racing TE37 SL;"8.0x17"", 5x100.00, ET35, ЦО 73,1мм.";17.0;8.0;35.0;Литой;73.1;29900;RAYS VOLK RACING;https://static.baza.farpost.ru/drom/1526346075532_bulletin;https://static.baza.farpost.ru/drom/1526346075532_default;Aniku;100.0;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37sl-r17-8j-9j-5-114.3-d120-d122-1-52826637.html;24900;NEW! Разноширокие Volk Racing TE37SL R17 8j/9j 5*114.3 (D120 D122/1);Volk Racing TE37 SL;"8.0/9.0x17"", 5x114.30, ET35/25, ЦО 73,1мм.";17.0;8.0;35.0;Литой;73.1;29900;RAYS VOLK RACING;https://static.baza.farpost.ru/drom/1490574866111_bulletin;https://static.baza.farpost.ru/drom/1490574866111_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37sl-r17-8j-9j-5-114.3-d120-d122-1-52826637.html;24900;NEW! Разноширокие Volk Racing TE37SL R17 8j/9j 5*114.3 (D120 D122/1);Volk Racing TE37 SL;"8.0/9.0x17"", 5x114.30, ET35/25, ЦО 73,1мм.";17.0;8.0;25.0;Литой;73.1;29900;RAYS VOLK RACING;https://static.baza.farpost.ru/drom/1490574866111_bulletin;https://static.baza.farpost.ru/drom/1490574866111_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37sl-r17-8j-9j-5-114.3-d120-d122-1-52826637.html;24900;NEW! Разноширокие Volk Racing TE37SL R17 8j/9j 5*114.3 (D120 D122/1);Volk Racing TE37 SL;"8.0/9.0x17"", 5x114.30, ET35/25, ЦО 73,1мм.";17.0;9.0;35.0;Литой;73.1;29900;RAYS VOLK RACING;https://static.baza.farpost.ru/drom/1490574866111_bulletin;https://static.baza.farpost.ru/drom/1490574866111_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37sl-r17-8j-9j-5-114.3-d120-d122-1-52826637.html;24900;NEW! Разноширокие Volk Racing TE37SL R17 8j/9j 5*114.3 (D120 D122/1);Volk Racing TE37 SL;"8.0/9.0x17"", 5x114.30, ET35/25, ЦО 73,1мм.";17.0;9.0;25.0;Литой;73.1;29900;RAYS VOLK RACING;https://static.baza.farpost.ru/drom/1490574866111_bulletin;https://static.baza.farpost.ru/drom/1490574866111_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-shogun-s05-r17-9.5-j-et15-5-114.3-100-s024-63666038.html;25900;NEW! Комплект дисков Shogun S05 R17 9.5j ET15 5*114.3/100 (S024);Shogun S05;"9.5x17"", 5x100.00, 5x114.30, ET15, ЦО 73,1мм.";17.0;9.5;15.0;Литой;73.1;30900;Shogun;https://static.baza.farpost.ru/drom/1527148353354_bulletin;https://static.baza.farpost.ru/drom/1527148353354_default;Aniku;100.0;5
