link;price;title;title_short;annotation;diameter;width;et;pcd;type;dia;retail_price;brand;img;img_full;img_links;img_count;seller
https://baza.drom.ru/vladivostok/wheel/disc/para-novyh-diskov-lexus-f-sport-hyper-r17-333-0002-58556648.html;9800;ПАРА новых дисков Lexus F-Sport Hyper R17 (333-0002);Lexus F-Sport Hyper R17 (333-0002);"7.5x17"", 5x114.30, ET45, ЦО 73,1мм.";"17""";"7.5""";45мм;114.30x5;Литой;73,1 мм.;14800;Lexus;https://static.baza.farpost.ru/drom/1515477635314_bulletin;https://static.baza.farpost.ru/drom/1515477635314_default;https://static.baza.farpost.ru/drom/1515477635314_default https://static.baza.farpost.ru/drom/1515477635729_default https://static.baza.farpost.ru/drom/1515477636388_default https://static.baza.farpost.ru/drom/1515477637044_default https://static.baza.farpost.ru/drom/1515477637786_default https://static.baza.farpost.ru/drom/1515477638637_default https://static.baza.farpost.ru/drom/1515477639387_default https://static.baza.farpost.ru/drom/1515477640038_default https://static.baza.farpost.ru/drom/1515477640706_default https://static.baza.farpost.ru/drom/1515477641375_default https://static.baza.farpost.ru/drom/1515477642009_default https://static.baza.farpost.ru/drom/1515477642668_default https://static.baza.farpost.ru/drom/1515477643366_default https://static.baza.farpost.ru/drom/1515477643993_default https://static.baza.farpost.ru/drom/1515477644718_default https://static.baza.farpost.ru/drom/1515477645399_default https://static.baza.farpost.ru/drom/1515477646053_default https://static.baza.farpost.ru/drom/1509977827167_default https://static.baza.farpost.ru/drom/1509977883033_default https://static.baza.farpost.ru/drom/1509977878581_default https://static.baza.farpost.ru/drom/1509977850603_default https://static.baza.farpost.ru/drom/1509977864078_default;22;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-107-bronze-work-t7r-r18-107-8924-64487570.html;27900;Новые! Диповые JS 107 Bronze Work T7R R18 (107-8924);Диповые JS 107 Bronze Work T7R R18 (107-8924);"9.5x18"", 5x114.30, ET22, ЦО 73,1мм.";"18""";"9.5""";22мм;114.30x5;Литой;73,1 мм.;32900;Work Emotion;https://static.baza.farpost.ru/drom/1529934435050_bulletin;https://static.baza.farpost.ru/drom/1529934435050_default;https://static.baza.farpost.ru/drom/1529934435050_default https://static.baza.farpost.ru/drom/1529934436638_default https://static.baza.farpost.ru/drom/1529934437299_default https://static.baza.farpost.ru/drom/1529934437996_default https://static.baza.farpost.ru/drom/1529934438676_default https://static.baza.farpost.ru/drom/1529934435813_default https://static.baza.farpost.ru/drom/1528487232778_default https://static.baza.farpost.ru/drom/1528487232909_default https://static.baza.farpost.ru/drom/1528487151993_default https://static.baza.farpost.ru/drom/1529935282893_default https://static.baza.farpost.ru/drom/1529935283307_default https://static.baza.farpost.ru/drom/1529935284024_default https://static.baza.farpost.ru/drom/1529935284795_default https://static.baza.farpost.ru/drom/1529935285596_default https://static.baza.farpost.ru/drom/1531496386549_default;15;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-raznoshirokie-js-107-bronze-work-t7r-r18-107-8813-8913-64487366.html;27900;Новые! Разноширокие JS 107 Bronze Work T7R R18 (107-8813/8913);Разноширокие JS 107 Bronze Work T7R R18 (107-8813/8913);"8.5/9.5x18"", 5x100.00, ET45/38, ЦО 73,1мм.";"18""";"8.5/9.5""";45/38мм;100.00x5;Литой;73,1 мм.;32900;Work Emotion;https://static.baza.farpost.ru/drom/1529934595900_bulletin;https://static.baza.farpost.ru/drom/1529934595900_default;https://static.baza.farpost.ru/drom/1529934595900_default https://static.baza.farpost.ru/drom/1529934596364_default https://static.baza.farpost.ru/drom/1529934596869_default https://static.baza.farpost.ru/drom/1529934597288_default https://static.baza.farpost.ru/drom/1529934597938_default https://static.baza.farpost.ru/drom/1529934598419_default https://static.baza.farpost.ru/drom/1529934598888_default https://static.baza.farpost.ru/drom/1529934599818_default https://static.baza.farpost.ru/drom/1529934600239_default https://static.baza.farpost.ru/drom/1529934600677_default https://static.baza.farpost.ru/drom/1529934599345_default https://static.baza.farpost.ru/drom/1529934593785_default https://static.baza.farpost.ru/drom/1529934594060_default https://static.baza.farpost.ru/drom/1529934595465_default https://static.baza.farpost.ru/drom/1529934594989_default https://static.baza.farpost.ru/drom/1529934594547_default;16;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-vs-505-hyper-r17-505-7701-64786800.html;25900;Новые! VS 505 Hyper R17 (505-7701);VS 505 Hyper R17 (505-7701);"7.5x17"", 5x100.00, ET40, ЦО 73,1мм.";"17""";"7.5""";40мм;100.00x5;Литой;73,1 мм.;30900;WorldWheels;https://static.baza.farpost.ru/drom/1530987400812_bulletin;https://static.baza.farpost.ru/drom/1530987400812_default;https://static.baza.farpost.ru/drom/1530987400812_default https://static.baza.farpost.ru/drom/1530987401796_default https://static.baza.farpost.ru/drom/1530987402581_default https://static.baza.farpost.ru/drom/1530987403296_default https://static.baza.farpost.ru/drom/1530987403747_default https://static.baza.farpost.ru/drom/1530987404206_default https://static.baza.farpost.ru/drom/1530987404626_default https://static.baza.farpost.ru/drom/1530987405053_default https://static.baza.farpost.ru/drom/1530987405489_default https://static.baza.farpost.ru/drom/1530987405935_default https://static.baza.farpost.ru/drom/1530987406336_default https://static.baza.farpost.ru/drom/1530987407192_default https://static.baza.farpost.ru/drom/1530987407641_default https://static.baza.farpost.ru/drom/1530987408080_default https://static.baza.farpost.ru/drom/1530987408521_default https://static.baza.farpost.ru/drom/1530987408944_default https://static.baza.farpost.ru/drom/1530987409365_default https://static.baza.farpost.ru/drom/1530987409820_default https://static.baza.farpost.ru/drom/1530987410251_default https://static.baza.farpost.ru/drom/1530987410671_default https://static.baza.farpost.ru/drom/1530987411092_default https://static.baza.farpost.ru/drom/1530987411505_default https://static.baza.farpost.ru/drom/1530987411926_default https://static.baza.farpost.ru/drom/1530987412372_default https://static.baza.farpost.ru/drom/1530987412820_default https://static.baza.farpost.ru/drom/1530987413655_default https://static.baza.farpost.ru/drom/1530987413236_default https://static.baza.farpost.ru/drom/1530987406762_default https://static.baza.farpost.ru/drom/1530987414096_default https://static.baza.farpost.ru/drom/1530987414537_default;30;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r15-401-0016-r-64118102.html;19900;Новые! Диповые JS 401 Rota Volk Racing TE37 R15 (401-0016 R);Диповые JS 401 Rota Volk Racing TE37 R15 (401-0016 R);"7.0x15"", 4x98.00, 4x100.00, ET30, ЦО 73,1мм.";"15""";"7.0""";30мм;98.00x4,100.00x4;Литой;73,1 мм.;24900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1528649433109_bulletin;https://static.baza.farpost.ru/drom/1528649433109_default;https://static.baza.farpost.ru/drom/1528649433109_default https://static.baza.farpost.ru/drom/1528649433512_default https://static.baza.farpost.ru/drom/1528649433911_default https://static.baza.farpost.ru/drom/1528649434310_default https://static.baza.farpost.ru/drom/1528649432943_default https://static.baza.farpost.ru/drom/1528649434834_default;6;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r17-401-0008-r-64160876.html;24900;Новые! Диповые JS 401 Rota Volk Racing TE37 R17 (401-0008 R);Диповые JS 401 Rota Volk Racing TE37 R17 (401-0008 R);"9.0x17"", 5x100.00, ET25, ЦО 73,1мм.";"17""";"9.0""";25мм;100.00x5;Литой;73,1 мм.;29900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1528810279526_bulletin;https://static.baza.farpost.ru/drom/1528810279526_default;https://static.baza.farpost.ru/drom/1528810279526_default https://static.baza.farpost.ru/drom/1528810279127_default https://static.baza.farpost.ru/drom/1528810278719_default https://static.baza.farpost.ru/drom/1528810278324_default https://static.baza.farpost.ru/drom/1528810278182_default https://static.baza.farpost.ru/drom/1530687278614_default https://static.baza.farpost.ru/drom/1530687281321_default https://static.baza.farpost.ru/drom/1528809986638_default https://static.baza.farpost.ru/drom/1528809987129_default https://static.baza.farpost.ru/drom/1528810011531_default https://static.baza.farpost.ru/drom/1528810011924_default https://static.baza.farpost.ru/drom/1528810012302_default;12;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novinka-topovye-vs-600-wald-jarret-r20-600-0021-63899474.html;43900;Новинка! Топовые VS 600 Wald Jarret R20 (600-0021);VS 600 Wald Jarret R20 (600-0021);"10.0x20"", 5x130.00, ET45, ЦО 84,1мм.";"20""";"10.0""";45мм;130.00x5;Литой;84,1 мм.;53900;Wald Jarret;https://static.baza.farpost.ru/drom/1527927065228_bulletin;https://static.baza.farpost.ru/drom/1527927065228_default;https://static.baza.farpost.ru/drom/1527927065228_default https://static.baza.farpost.ru/drom/1527927065348_default https://static.baza.farpost.ru/drom/1527927065854_default https://static.baza.farpost.ru/drom/1527927066350_default https://static.baza.farpost.ru/drom/1527927066882_default https://static.baza.farpost.ru/drom/1527927067354_default https://static.baza.farpost.ru/drom/1527927067930_default https://static.baza.farpost.ru/drom/1527927068362_default https://static.baza.farpost.ru/drom/1527927069019_default https://static.baza.farpost.ru/drom/1527927069560_default https://static.baza.farpost.ru/drom/1527927070028_default https://static.baza.farpost.ru/drom/1527927070467_default https://static.baza.farpost.ru/drom/1527927070898_default https://static.baza.farpost.ru/drom/1527927071322_default https://static.baza.farpost.ru/drom/1527927071752_default https://static.baza.farpost.ru/drom/1527927072187_default https://static.baza.farpost.ru/drom/1527927072605_default https://static.baza.farpost.ru/drom/1527927073031_default https://static.baza.farpost.ru/drom/1527927073423_default https://static.baza.farpost.ru/drom/1527927073827_default https://static.baza.farpost.ru/drom/1527927074277_default https://static.baza.farpost.ru/drom/1527927074737_default https://static.baza.farpost.ru/drom/1527927075176_default https://static.baza.farpost.ru/drom/1527927075618_default https://static.baza.farpost.ru/drom/1527927076070_default https://static.baza.farpost.ru/drom/1527927076489_default https://static.baza.farpost.ru/drom/1527927096908_default https://static.baza.farpost.ru/drom/1527927097007_default https://static.baza.farpost.ru/drom/1527927097246_default https://static.baza.farpost.ru/drom/1527927097657_default;30;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/para-novyh-diskov-vs-505-hre-r17-gunmetal-505-0011-56972985.html;9800;ПАРА новых дисков VS 505 HRE R17 Gunmetal (505-0011);VS 505 HRE R17 Gunmetal (505-0011);"7.5x17"", 5x108.00, ET38, ЦО 63,4мм.";"17""";"7.5""";38мм;108.00x5;Литой;63,4 мм.;14800;Vossen;https://static.baza.farpost.ru/drom/1518365221422_bulletin;https://static.baza.farpost.ru/drom/1518365221422_default;https://static.baza.farpost.ru/drom/1518365221422_default https://static.baza.farpost.ru/drom/1518365221560_default https://static.baza.farpost.ru/drom/1518365206214_default https://static.baza.farpost.ru/drom/1518365222417_default https://static.baza.farpost.ru/drom/1506350847824_default https://static.baza.farpost.ru/drom/1506350851883_default https://static.baza.farpost.ru/drom/1506350864995_default https://static.baza.farpost.ru/drom/1506350883115_default https://static.baza.farpost.ru/drom/1506350902153_default https://static.baza.farpost.ru/drom/1506350918730_default https://static.baza.farpost.ru/drom/1506350937764_default https://static.baza.farpost.ru/drom/1506350956186_default https://static.baza.farpost.ru/drom/1506350959098_default;13;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-107-bronze-work-t7r-r18-107-8913-64487308.html;27900;Новые! Диповые JS 107 Bronze Work T7R R18 (107-8913);Диповые JS 107 Bronze Work T7R R18 (107-8913);"9.5x18"", 5x100.00, ET38, ЦО 73,1мм.";"18""";"9.5""";38мм;100.00x5;Литой;73,1 мм.;32900;Work Emotion;https://static.baza.farpost.ru/drom/1529934436638_bulletin;https://static.baza.farpost.ru/drom/1529934436638_default;https://static.baza.farpost.ru/drom/1529934436638_default https://static.baza.farpost.ru/drom/1529934437299_default https://static.baza.farpost.ru/drom/1529934437996_default https://static.baza.farpost.ru/drom/1529934438676_default https://static.baza.farpost.ru/drom/1528487232909_default https://static.baza.farpost.ru/drom/1528487232778_default https://static.baza.farpost.ru/drom/1529934435050_default https://static.baza.farpost.ru/drom/1528487151993_default https://static.baza.farpost.ru/drom/1529934435813_default https://static.baza.farpost.ru/drom/1531496373676_default;10;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r17-401-7853-r-64210629.html;24900;Новые! Диповые JS 401 Rota Volk Racing TE37 R17 (401-7853 R);Диповые JS 401 Rota Volk Racing TE37 R17 (401-7853 R);"8.0x17"", 5x100.00, ET35, ЦО 73,1мм.";"17""";"8.0""";35мм;100.00x5;Литой;73,1 мм.;29900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1528965148149_bulletin;https://static.baza.farpost.ru/drom/1528965148149_default;https://static.baza.farpost.ru/drom/1528965148149_default https://static.baza.farpost.ru/drom/1528965148586_default https://static.baza.farpost.ru/drom/1528965148997_default https://static.baza.farpost.ru/drom/1528965149445_default https://static.baza.farpost.ru/drom/1528965149845_default https://static.baza.farpost.ru/drom/1528965150252_default https://static.baza.farpost.ru/drom/1528965150656_default https://static.baza.farpost.ru/drom/1528965151098_default https://static.baza.farpost.ru/drom/1528965151517_default https://static.baza.farpost.ru/drom/1528965151916_default https://static.baza.farpost.ru/drom/1528965152314_default https://static.baza.farpost.ru/drom/1528965152766_default https://static.baza.farpost.ru/drom/1528965147736_default https://static.baza.farpost.ru/drom/1528963933861_default https://static.baza.farpost.ru/drom/1528963933412_default https://static.baza.farpost.ru/drom/1528811117173_default https://static.baza.farpost.ru/drom/1528811117261_default https://static.baza.farpost.ru/drom/1528966435666_default;18;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r18-401-8000-r-64254047.html;28900;Новые! Диповые JS 401 Rota Volk Racing TE37 R18 (401-8000 R);Диповые JS 401 Rota Volk Racing TE37 R18 (401-8000 R);"10.0x18"", 5x114.30, ET18, ЦО 73,1мм.";"18""";"10.0""";18мм;114.30x5;Литой;73,1 мм.;33900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1529123072337_bulletin;https://static.baza.farpost.ru/drom/1529123072337_default;https://static.baza.farpost.ru/drom/1529123072337_default https://static.baza.farpost.ru/drom/1529123072723_default https://static.baza.farpost.ru/drom/1529123073096_default https://static.baza.farpost.ru/drom/1529123073510_default https://static.baza.farpost.ru/drom/1529123073922_default https://static.baza.farpost.ru/drom/1529123070200_default https://static.baza.farpost.ru/drom/1529123069623_default https://static.baza.farpost.ru/drom/1529123069162_default https://static.baza.farpost.ru/drom/1529123076378_default https://static.baza.farpost.ru/drom/1529123077587_default https://static.baza.farpost.ru/drom/1529123076789_default https://static.baza.farpost.ru/drom/1529123077189_default https://static.baza.farpost.ru/drom/1529122647159_default;13;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r17-401-0024-r-64113743.html;24900;Новые! Диповые JS 401 Rota Volk Racing TE37 R17 (401-0024 R);Диповые JS 401 Rota Volk Racing TE37 R17 (401-0024 R);"8.0x17"", 5x114.30, ET35, ЦО 73,1мм.";"17""";"8.0""";35мм;114.30x5;Литой;73,1 мм.;29900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1528629929694_bulletin;https://static.baza.farpost.ru/drom/1528629929694_default;https://static.baza.farpost.ru/drom/1528629929694_default https://static.baza.farpost.ru/drom/1528629930090_default https://static.baza.farpost.ru/drom/1528629930479_default https://static.baza.farpost.ru/drom/1528629930878_default https://static.baza.farpost.ru/drom/1528629929494_default https://static.baza.farpost.ru/drom/1524658982965_default https://static.baza.farpost.ru/drom/1528629777678_default https://static.baza.farpost.ru/drom/1524659009773_default https://static.baza.farpost.ru/drom/1514218532467_default https://static.baza.farpost.ru/drom/1514218533567_default https://static.baza.farpost.ru/drom/1514218533025_default https://static.baza.farpost.ru/drom/1514218534111_default;12;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r17-401-7851-r-64210584.html;24900;Новые! Диповые JS 401 Rota Volk Racing TE37 R17 (401-7851 R);Диповые JS 401 Rota Volk Racing TE37 R17 (401-7851 R);"8.0x17"", 5x114.30, ET35, ЦО 73,1мм.";"17""";"8.0""";35мм;114.30x5;Литой;73,1 мм.;29900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1528965066357_bulletin;https://static.baza.farpost.ru/drom/1528965066357_default;https://static.baza.farpost.ru/drom/1528965066357_default https://static.baza.farpost.ru/drom/1528965067412_default https://static.baza.farpost.ru/drom/1528965067864_default https://static.baza.farpost.ru/drom/1528965068281_default https://static.baza.farpost.ru/drom/1528965068711_default https://static.baza.farpost.ru/drom/1528965069115_default https://static.baza.farpost.ru/drom/1528965069739_default https://static.baza.farpost.ru/drom/1528965070196_default https://static.baza.farpost.ru/drom/1528965070634_default https://static.baza.farpost.ru/drom/1528965066480_default https://static.baza.farpost.ru/drom/1528965065943_default https://static.baza.farpost.ru/drom/1528965066923_default https://static.baza.farpost.ru/drom/1528965065732_default https://static.baza.farpost.ru/drom/1528964018683_default https://static.baza.farpost.ru/drom/1528964019198_default https://static.baza.farpost.ru/drom/1528966422705_default;16;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-107-hyper-work-t7r-r18-107-8836-64486852.html;27900;Новые! Диповые JS 107 Hyper Work T7R R18 (107-8836);Диповые JS 107 Hyper Work T7R R18 (107-8836);"8.5x18"", 5x120.00, ET35, ЦО 72,6мм.";"18""";"8.5""";35мм;120.00x5;Литой;72,6 мм.;32900;Work Emotion;https://static.baza.farpost.ru/drom/1528485972047_bulletin;https://static.baza.farpost.ru/drom/1528485972047_default;https://static.baza.farpost.ru/drom/1528485972047_default https://static.baza.farpost.ru/drom/1528485972476_default https://static.baza.farpost.ru/drom/1528485972874_default https://static.baza.farpost.ru/drom/1528485973307_default https://static.baza.farpost.ru/drom/1528485973699_default https://static.baza.farpost.ru/drom/1528485974086_default https://static.baza.farpost.ru/drom/1528485971571_default https://static.baza.farpost.ru/drom/1528485970995_default https://static.baza.farpost.ru/drom/1528485970569_default https://static.baza.farpost.ru/drom/1528485971149_default;10;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-raznoshirokie-js-401-rota-volk-racing-te37-r16-401-0017-0006-r-64256588.html;21900;Новые! Разноширокие JS 401 Rota Volk Racing TE37 R16 (401-0017/0006 R);Разноширокие JS 401 Rota Volk Racing TE37 R16 (401-0017/0006 R);"7.0/8.0x16"", 4x100.00, 4x114.30, ET35/28, ЦО 73,1мм.";"16""";"7.0/8.0""";35/28мм;100.00x4,114.30x4;Литой;73,1 мм.;26900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1529129637833_bulletin;https://static.baza.farpost.ru/drom/1529129637833_default;https://static.baza.farpost.ru/drom/1529129637833_default https://static.baza.farpost.ru/drom/1529129638225_default https://static.baza.farpost.ru/drom/1529129638654_default https://static.baza.farpost.ru/drom/1529129639101_default https://static.baza.farpost.ru/drom/1529129639526_default https://static.baza.farpost.ru/drom/1529129635602_default https://static.baza.farpost.ru/drom/1529129636048_default https://static.baza.farpost.ru/drom/1529129636486_default https://static.baza.farpost.ru/drom/1529129636965_default https://static.baza.farpost.ru/drom/1529129637413_default https://static.baza.farpost.ru/drom/1529129662268_default https://static.baza.farpost.ru/drom/1529129662392_default https://static.baza.farpost.ru/drom/1529129662826_default https://static.baza.farpost.ru/drom/1529126922708_default https://static.baza.farpost.ru/drom/1529126922764_default https://static.baza.farpost.ru/drom/1529126923246_default;16;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-topovye-js-408-ssr-professor-r17-408-0002-64264862.html;24900;Новые! Топовые JS 408 SSR Professor R17 (408-0002);JS 408 SSR Professor R17 (408-0002);"7.5x17"", 5x100.00, 5x114.30, ET35, ЦО 73,1мм.";"17""";"7.5""";35мм;100.00x5,114.30x5;Литой;73,1 мм.;29900;SSR Professor SP1;https://static.baza.farpost.ru/drom/1529155118598_bulletin;https://static.baza.farpost.ru/drom/1529155118598_default;https://static.baza.farpost.ru/drom/1529155118598_default https://static.baza.farpost.ru/drom/1529155118821_default https://static.baza.farpost.ru/drom/1529155119543_default https://static.baza.farpost.ru/drom/1529155121501_default https://static.baza.farpost.ru/drom/1529155127636_default https://static.baza.farpost.ru/drom/1529155130817_default https://static.baza.farpost.ru/drom/1529155131303_default https://static.baza.farpost.ru/drom/1529155132579_default https://static.baza.farpost.ru/drom/1515753407500_default https://static.baza.farpost.ru/drom/1515753407552_default;10;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-107-bronze-work-t7r-r18-107-8813-64486724.html;27900;Новые! Диповые JS 107 Bronze Work T7R R18 (107-8813);Диповые JS 107 Bronze Work T7R R18 (107-8813);"8.5x18"", 5x100.00, ET45, ЦО 73,1мм.";"18""";"8.5""";45мм;100.00x5;Литой;73,1 мм.;32900;Work Emotion;https://static.baza.farpost.ru/drom/1528487150986_bulletin;https://static.baza.farpost.ru/drom/1528487150986_default;https://static.baza.farpost.ru/drom/1528487150986_default https://static.baza.farpost.ru/drom/1528487151141_default https://static.baza.farpost.ru/drom/1528487151584_default https://static.baza.farpost.ru/drom/1528487151993_default https://static.baza.farpost.ru/drom/1528487155807_default https://static.baza.farpost.ru/drom/1528487232778_default https://static.baza.farpost.ru/drom/1528487232909_default;7;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novinka-js-107-bronze-ultra-deep-r18-107-8003-64486497.html;29900;Новинка! JS 107 Bronze Ultra Deep R18 (107-8003);JS 107 Bronze Ultra Deep R18 (107-8003);"10.5x18"", 5x114.30, ET22, ЦО 73,1мм.";"18""";"10.5""";22мм;114.30x5;Литой;73,1 мм.;34900;Work Emotion;https://static.baza.farpost.ru/drom/1531575969130_bulletin;https://static.baza.farpost.ru/drom/1531575969130_default;https://static.baza.farpost.ru/drom/1531575969130_default https://static.baza.farpost.ru/drom/1531575972273_default https://static.baza.farpost.ru/drom/1531575975988_default https://static.baza.farpost.ru/drom/1531575979359_default https://static.baza.farpost.ru/drom/1531575982391_default https://static.baza.farpost.ru/drom/1531575985974_default https://static.baza.farpost.ru/drom/1531575989638_default https://static.baza.farpost.ru/drom/1531575993250_default;8;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novinka-js-107-white-ultra-deep-r18-107-8002-64486480.html;29900;Новинка! JS 107 White Ultra Deep R18 (107-8002);JS 107 White Ultra Deep R18 (107-8002);"10.5x18"", 5x114.30, ET22, ЦО 73,1мм.";"18""";"10.5""";22мм;114.30x5;Литой;73,1 мм.;34900;Work Emotion;https://static.baza.farpost.ru/drom/1531576038255_bulletin;https://static.baza.farpost.ru/drom/1531576038255_default;https://static.baza.farpost.ru/drom/1531576038255_default https://static.baza.farpost.ru/drom/1531576040957_default https://static.baza.farpost.ru/drom/1531576044236_default https://static.baza.farpost.ru/drom/1531576047148_default https://static.baza.farpost.ru/drom/1531576050450_default https://static.baza.farpost.ru/drom/1531576053929_default https://static.baza.farpost.ru/drom/1531576057139_default https://static.baza.farpost.ru/drom/1531576059591_default https://static.baza.farpost.ru/drom/1531576062652_default https://static.baza.farpost.ru/drom/1531576065846_default https://static.baza.farpost.ru/drom/1531576068959_default;11;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/para-novyh-diskov-vossen-vps-303-machined-r18-507-0001-59755082.html;12800;ПАРА новых дисков Vossen VPS-303 Machined R18 (507-0001);Vossen VPS-303 Machined R18 (507-0001);"9.0x18"", 5x114.30, ET33, ЦО 73,1мм.";"18""";"9.0""";33мм;114.30x5;Литой;73,1 мм.;17800;Vossen CV3-R;https://static.baza.farpost.ru/drom/1514127461478_bulletin;https://static.baza.farpost.ru/drom/1514127461478_default;https://static.baza.farpost.ru/drom/1514127461478_default https://static.baza.farpost.ru/drom/1514127461684_default https://static.baza.farpost.ru/drom/1514127464174_default https://static.baza.farpost.ru/drom/1514127466131_default https://static.baza.farpost.ru/drom/1514127468512_default https://static.baza.farpost.ru/drom/1514127471370_default https://static.baza.farpost.ru/drom/1514127488429_default https://static.baza.farpost.ru/drom/1514127505468_default https://static.baza.farpost.ru/drom/1514127522130_default https://static.baza.farpost.ru/drom/1514127539115_default https://static.baza.farpost.ru/drom/1514127556347_default https://static.baza.farpost.ru/drom/1514127573312_default https://static.baza.farpost.ru/drom/1514127659805_default https://static.baza.farpost.ru/drom/1514127659248_default https://static.baza.farpost.ru/drom/1514127659164_default;15;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novinka-js-107-hyper-ultra-deep-r18-107-8001-64486271.html;29900;Новинка! JS 107 Hyper Ultra Deep R18 (107-8001);JS 107 Hyper Ultra Deep R18 (107-8001);"10.5x18"", 5x114.30, ET22, ЦО 73,1мм.";"18""";"10.5""";22мм;114.30x5;Литой;73,1 мм.;34900;Work Emotion;https://static.baza.farpost.ru/drom/1531576116845_bulletin;https://static.baza.farpost.ru/drom/1531576116845_default;https://static.baza.farpost.ru/drom/1531576116845_default https://static.baza.farpost.ru/drom/1531576120105_default https://static.baza.farpost.ru/drom/1531576123545_default https://static.baza.farpost.ru/drom/1531576127894_default https://static.baza.farpost.ru/drom/1531576132004_default https://static.baza.farpost.ru/drom/1531576135668_default https://static.baza.farpost.ru/drom/1531576137647_default https://static.baza.farpost.ru/drom/1531576138939_default https://static.baza.farpost.ru/drom/1531576140233_default https://static.baza.farpost.ru/drom/1531576141510_default https://static.baza.farpost.ru/drom/1531576143011_default https://static.baza.farpost.ru/drom/1531576144374_default;12;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r17-401-7852-63983504.html;24900;Новые! Диповые JS 401 Rota Volk Racing TE37 R17 (401-7852);Диповые JS 401 Rota Volk Racing TE37 R17 (401-7852);"8.0x17"", 5x108.00, ET35, ЦО 63,4мм.";"17""";"8.0""";35мм;108.00x5;Литой;63,4 мм.;29900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1524658997377_bulletin;https://static.baza.farpost.ru/drom/1524658997377_default;https://static.baza.farpost.ru/drom/1524658997377_default https://static.baza.farpost.ru/drom/1524658997627_default https://static.baza.farpost.ru/drom/1524658998419_default https://static.baza.farpost.ru/drom/1524658999232_default https://static.baza.farpost.ru/drom/1524659000312_default https://static.baza.farpost.ru/drom/1524659000998_default https://static.baza.farpost.ru/drom/1524659001709_default https://static.baza.farpost.ru/drom/1524659002388_default https://static.baza.farpost.ru/drom/1524659003034_default https://static.baza.farpost.ru/drom/1524659003701_default https://static.baza.farpost.ru/drom/1524659004387_default https://static.baza.farpost.ru/drom/1524659005170_default https://static.baza.farpost.ru/drom/1524659005874_default https://static.baza.farpost.ru/drom/1524659006520_default https://static.baza.farpost.ru/drom/1524659007642_default https://static.baza.farpost.ru/drom/1524659008302_default https://static.baza.farpost.ru/drom/1524659009117_default https://static.baza.farpost.ru/drom/1524658982965_default https://static.baza.farpost.ru/drom/1524659009773_default;19;WorldWheels
