link;price;title;title_short;annotation
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-vossen-cv5-gunmetal-machined-r17-504-0013-63073139.html;23900;Новые! Диповые Vossen CV5 Gunmetal Machined R17 (504-0013);Диповые Vossen CV5 Gunmetal Machined R17 (504-0013);"8.0x17"", 5x112.00, ET34, ЦО 66,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/para-novyh-diskov-lexus-f-sport-gunmetal-r17-333-0001-58556624.html;9800;ПАРА новых дисков Lexus F-Sport Gunmetal R17 (333-0001);Lexus F-Sport Gunmetal R17 (333-0001);"7.5x17"", 5x114.30, ET45, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-105-gunmetal-r18-105-0007-56188723.html;29900;Новые! Диповые JS 105 Gunmetal R18 (105-0007);Диповые JS 105 Gunmetal R18 (105-0007);"9.5x18"", 5x120.00, ET28, ЦО 72,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-105-gunmetal-r18-105-0008-56188745.html;29900;Новые! Диповые JS 105 Gunmetal R18 (105-0008);Диповые JS 105 Gunmetal R18 (105-0008);"10.5x18"", 5x120.00, ET22, ЦО 72,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r16-401-0017-s-64257953.html;21900;Новые! Диповые JS 401 Rota Volk Racing TE37 R16 (401-0017 S);Диповые JS 401 Rota Volk Racing TE37 R16 (401-0017 S);"7.0x16"", 4x100.00, 4x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novinka-topovye-vs-600-wald-jarret-r20-lexus-lx570-lc200-600-0008-64075864.html;44900;Новинка! Топовые VS 600 Wald Jarret R20 Lexus LX570 LC200 (600-0008);VS 600 Wald Jarret R20 Lexus LX570 LC200 (600-0008);"10.0x20"", 5x150.00, ET45, ЦО 110,5мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-exkljuzivnye-js-407-machined-r16-407-0021-63077032.html;21900;Новые! Эксклюзивные JS 407 Machined R16 (407-0021);ные JS 407 Machined R16 (407-0021);"8.0x16"", 4x100.00, 4x114.30, ET25"
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r18-401-0009-55172006.html;28900;Новые! Диповые JS 401 Rota Volk Racing TE37 R18 (401-0009);Диповые JS 401 Rota Volk Racing TE37 R18 (401-0009);"9.0x18"", 5x100.00, ET30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novinka-vs-511-vossen-black-machined-r18-511-0003-63076550.html;29900;Новинка! VS 511 Vossen Black Machined R18 (511-0003);VS 511 Vossen Black Machined R18 (511-0003);"8.0x18"", 5x100.00, 5x114.30, ET40"
https://baza.drom.ru/vladivostok/wheel/disc/novinka-vs-511-vossen-black-machined-r17-511-0002-63076525.html;23900;Новинка! VS 511 Vossen Black Machined R17 (511-0002);VS 511 Vossen Black Machined R17 (511-0002);"7.5x17"", 5x100.00, 5x114.30, ET45"
https://baza.drom.ru/vladivostok/wheel/disc/novinka-vs-511-vossen-black-machined-r16-511-0001-63076457.html;19900;Новинка! VS 511 Vossen Black Machined R16 (511-0001);VS 511 Vossen Black Machined R16 (511-0001);"7.0x16"", 5x100.00, 5x114.30, ET45"
https://baza.drom.ru/vladivostok/wheel/disc/novye-raznoshirokie-js-401-rota-volk-racing-te37-r16-401-0017-0006-s-64257954.html;21900;Новые! Разноширокие JS 401 Rota Volk Racing TE37 R16 (401-0017/0006 S);Разноширокие JS 401 Rota Volk Racing TE37 R16 (401-0017/0006 S);"7.0/8.0x16"", 4x100.00, 4x114.30, ET35/28, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r17-401-0025-b-64193340.html;24900;Новые! Диповые JS 401 Rota Volk Racing TE37 R17 (401-0025 B);Диповые JS 401 Rota Volk Racing TE37 R17 (401-0025 B);"8.0x17"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r16-401-0019-s-64117552.html;21900;Новые! Диповые JS 401 Rota Volk Racing TE37 R16 (401-0019 S);Диповые JS 401 Rota Volk Racing TE37 R16 (401-0019 S);"8.0x16"", 5x114.30, ET28, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r18-401-0010-55171987.html;28900;Новые! Диповые JS 401 Rota Volk Racing TE37 R18 (401-0010);Диповые JS 401 Rota Volk Racing TE37 R18 (401-0010);"9.0x18"", 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r17-401-0008-s-64160836.html;24900;Новые! Диповые JS 401 Rota Volk Racing TE37 R17 (401-0008 S);Диповые JS 401 Rota Volk Racing TE37 R17 (401-0008 S);"9.0x17"", 5x100.00, ET25, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r17-401-7851-b-64211639.html;24900;Новые! Диповые JS 401 Rota Volk Racing TE37 R17 (401-7851 B);Диповые JS 401 Rota Volk Racing TE37 R17 (401-7851 B);"8.0x17"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r17-401-7853-b-64211594.html;24900;Новые! Диповые JS 401 Rota Volk Racing TE37 R17 (401-7853 B);Диповые JS 401 Rota Volk Racing TE37 R17 (401-7853 B);"8.0x17"", 5x100.00, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r18-401-0003-s-64100501.html;28900;Новые! Диповые JS 401 Rota Volk Racing TE37 R18 (401-0003 S);Диповые JS 401 Rota Volk Racing TE37 R18 (401-0003 S);"10.0x18"", 5x114.30, ET27, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/topovye-diski-wald-jarret-r20-lx570-lc200-pod-rasshirenie-600-0001-63900453.html;43900;Топовые диски Wald Jarret R20 LX570 LC200 под расширение! (600-0001);Wald Jarret R20 LX570 LC200 под расширение (600-0001);"10.0x20"", 5x150.00, ET0, ЦО 110,5мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-kultovye-js-402-bronze-watanabe-r15-402-0003-64950915.html;23900;Новые! Культовые JS 402 Bronze Watanabe R15 (402-0003);Культовые JS 402 Bronze Watanabe R15 (402-0003);"8.0x15"", 4x100.00, 4x114.30, ET0, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r15-401-0016-s-64118094.html;19900;Новые! Диповые JS 401 Rota Volk Racing TE37 R15 (401-0016 S);Диповые JS 401 Rota Volk Racing TE37 R15 (401-0016 S);"7.0x15"", 4x98.00, 4x100.00, ET30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-kultovye-js-402-hyper-watanabe-r15-402-0005-63987592.html;23900;Новые! Культовые JS 402 Hyper Watanabe R15 (402-0005);Культовые JS 402 Hyper Watanabe R15 (402-0005);"8.0x15"", 4x100.00, 4x114.30, ET0, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novinka-topovye-vs-600-wald-jarret-r20-600-0011-63899865.html;43900;Новинка! Топовые VS 600 Wald Jarret R20 (600-0011);VS 600 Wald Jarret R20 (600-0011);"10.0x20"", 5x114.30, ET33, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r17-401-0024-s-64113706.html;24900;Новые! Диповые JS 401 Rota Volk Racing TE37 R17 (401-0024 S);Диповые JS 401 Rota Volk Racing TE37 R17 (401-0024 S);"8.0x17"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r16-401-0023-b-60796856.html;21900;Новые! Диповые JS 401 Rota Volk Racing TE37 R16 (401-0023 B);Диповые JS 401 Rota Volk Racing TE37 R16 (401-0023 B);"8.0x16"", 4x100.00, 4x114.30, ET28, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-exkljuzivnye-js-407-machined-r18-407-0031-62899590.html;29900;Новые! Эксклюзивные JS 407 Machined R18 (407-0031);ные JS 407 Machined R18 (407-0031);"8.5x18"", 5x100.00, 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r16-401-0006-s-64117842.html;21900;Новые! Диповые JS 401 Rota Volk Racing TE37 R16 (401-0006 S);Диповые JS 401 Rota Volk Racing TE37 R16 (401-0006 S);"8.0x16"", 4x100.00, 4x114.30, ET28, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-topovye-js-408-work-meister-r15-408-0011-63074900.html;20900;Новые! Топовые JS 408 Work Meister R15 (408-0011);JS 408 Work Meister R15 (408-0011);"7.0x15"", 4x98.00, 4x100.00, ET35"
https://baza.drom.ru/vladivostok/wheel/disc/letnjaja-skidka-black-rhino-sidewinder-r20-9j-et12-6-139.7-704-0001-58933769.html;39900;Летняя скидка! Black Rhino Sidewinder R20 9j ET12 6*139.7 (704-0001);Black Rhino Sidewinder R20 9j ET12 6*139.7 (704-0001);"9.0x20"", 6x139.70, ET12"
https://baza.drom.ru/vladivostok/wheel/disc/novinka-topovye-vs-600-wald-jarret-r20-600-0021-62866594.html;43900;Новинка! Топовые VS 600 Wald Jarret R20 (600-0021);VS 600 Wald Jarret R20 (600-0021);"10.0x20"", 5x130.00, ET45, ЦО 84,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-107-hyper-work-t7r-r18-107-8926-62398310.html;27900;Новые! Диповые JS 107 Hyper Work T7R R18 (107-8926);Диповые JS 107 Hyper Work T7R R18 (107-8926);"9.5x18"", 5x114.30, ET30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-raznoshirokie-js-107-white-work-t7r-r18-107-8820-8921-62852949.html;27900;Новые! Разноширокие JS 107 White Work T7R R18 (107-8820/8921);Разноширокие JS 107 White Work T7R R18 (107-8820/8921);"8.5/9.5x18"", 5x114.30, ET38/22"
https://baza.drom.ru/vladivostok/wheel/disc/novinka-vs-511-vossen-black-machined-r19-511-0006-62898541.html;35900;Новинка! VS 511 Vossen Black Machined R19 (511-0006);VS 511 Vossen Black Machined R19 (511-0006);"8.5x19"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-raznoshirokie-js-401-rota-volk-racing-te37-r18-401-8900-8000-e-64253993.html;28900;Новые! Разноширокие JS 401 Rota Volk Racing TE37 R18 (401-8900/8000 E);Разноширокие JS 401 Rota Volk Racing TE37 R18 (401-8900/8000 E);"9.0/10.0x18"", 5x114.30, ET30/18, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-102-white-r17-102-0011-58276300.html;22900;Новые! Диповые JS 102 White R17 (102-0011);Диповые JS 102 White R17 (102-0011);"9.0x17"", 5x114.30, ET35"
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r18-401-0029-63516890.html;28900;Новые! Диповые JS 401 Rota Volk Racing TE37 R18 (401-0029);Диповые JS 401 Rota Volk Racing TE37 R18 (401-0029);"10.0x18"", 5x114.30, ET27"
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r18-401-0003-e-53671761.html;28900;Новые! Диповые JS 401 Rota Volk Racing TE37 R18 (401-0003 E);Диповые JS 401 Rota Volk Racing TE37 R18 (401-0003 E);"10.0x18"", 5x114.30, ET27, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r18-401-0011-55171965.html;28900;Новые! Диповые JS 401 Rota Volk Racing TE37 R18 (401-0011);Диповые JS 401 Rota Volk Racing TE37 R18 (401-0011);"10.0x18"", 5x114.30, ET18"
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r16-401-0006-e-56469736.html;21900;Новые! Диповые JS 401 Rota Volk Racing TE37 R16 (401-0006 E);Диповые JS 401 Rota Volk Racing TE37 R16 (401-0006 E);"8.0x16"", 4x100.00, 4x114.30, ET28, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r17-401-7851-e-56477960.html;24900;Новые! Диповые JS 401 Rota Volk Racing TE37 R17 (401-7851 E);Диповые JS 401 Rota Volk Racing TE37 R17 (401-7851 E);"8.0x17"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r17-401-0025-e-59816298.html;24900;Новые! Диповые JS 401 Rota Volk Racing TE37 R17 (401-0025 E);Диповые JS 401 Rota Volk Racing TE37 R17 (401-0025 E);"8.0x17"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r16-401-6702-r-60796933.html;21900;Новые! Диповые JS 401 Rota Volk Racing TE37 R16 (401-6702 R);Диповые JS 401 Rota Volk Racing TE37 R16 (401-6702 R);"7.0x16"", 4x100.00, 4x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r15-401-0016-e-62940819.html;19900;Новые! Диповые JS 401 Rota Volk Racing TE37 R15 (401-0016 E);Диповые JS 401 Rota Volk Racing TE37 R15 (401-0016 E);"7.0x15"", 4x98.00, 4x100.00, ET30, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r16-401-0019-e-62940989.html;21900;Новые! Диповые JS 401 Rota Volk Racing TE37 R16 (401-0019 E);Диповые JS 401 Rota Volk Racing TE37 R16 (401-0019 E);"8.0x16"", 5x114.30, ET28, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r17-401-0024-e-64113643.html;24900;Новые! Диповые JS 401 Rota Volk Racing TE37 R17 (401-0024 E);Диповые JS 401 Rota Volk Racing TE37 R17 (401-0024 E);"8.0x17"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r18-401-8000-e-64161195.html;28900;Новые! Диповые JS 401 Rota Volk Racing TE37 R18 (401-8000 E);Диповые JS 401 Rota Volk Racing TE37 R18 (401-8000 E);"10.0x18"", 5x114.30, ET18, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r17-401-0008-e-55172491.html;24900;Новые! Диповые JS 401 Rota Volk Racing TE37 R17 (401-0008 E);Диповые JS 401 Rota Volk Racing TE37 R17 (401-0008 E);"9.0x17"", 5x100.00, ET25, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r16-401-0017-e-59816089.html;21900;Новые! Диповые JS 401 Rota Volk Racing TE37 R16 (401-0017 E);Диповые JS 401 Rota Volk Racing TE37 R16 (401-0017 E);"7.0x16"", 4x100.00, 4x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-raznoshirokie-js-401-rota-volk-racing-te37-r16-401-0017-0006-e-59943690.html;21900;Новые! Разноширокие JS 401 Rota Volk Racing TE37 R16 (401-0017/0006 E);Разноширокие JS 401 Rota Volk Racing TE37 R16 (401-0017/0006 E);"7.0/8.0x16"", 4x100.00, 4x114.30, ET35/28, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r17-401-7841-e-63986961.html;24900;Новые! Диповые JS 401 Rota Volk Racing TE37 R17 (401-7841 E);Диповые JS 401 Rota Volk Racing TE37 R17 (401-7841 E);"8.0x17"", 4x100.00, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r17-401-7853-e-64161154.html;24900;Новые! Диповые JS 401 Rota Volk Racing TE37 R17 (401-7853 E);Диповые JS 401 Rota Volk Racing TE37 R17 (401-7853 E);"8.0x17"", 5x100.00, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-raznoshirokie-js-107-bronze-work-t7r-r18-107-8823-8924-64487519.html;27900;Новые! Разноширокие JS 107 Bronze Work T7R R18 (107-8823/8924);Разноширокие JS 107 Bronze Work T7R R18 (107-8823/8924);"8.5/9.5x18"", 5x114.30, ET38/22, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-107-hyper-work-t7r-r18-107-8816-62398200.html;27900;Новые! Диповые JS 107 Hyper Work T7R R18 (107-8816);Диповые JS 107 Hyper Work T7R R18 (107-8816);"8.5x18"", 5x100.00, ET45, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-107-hyper-work-t7r-r18-107-8856-62398264.html;27900;Новые! Диповые JS 107 Hyper Work T7R R18 (107-8856);Диповые JS 107 Hyper Work T7R R18 (107-8856);"8.5x18"", 5x108.00, ET38, ЦО 63,4мм."
https://baza.drom.ru/vladivostok/wheel/disc/letnjaja-skidka-dipovye-js-107-work-emotion-t7r-hyper-r18-107-8946-62398302.html;27900;Летняя скидка! Диповые JS 107 Work Emotion T7R Hyper R18 (107-8946);Диповые JS 107 Work Emotion T7R Hyper R18 (107-8946);"9.5x18"", 5x112.00, ET38, ЦО 66,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-107-hyper-work-t7r-r18-107-8936-62398328.html;27900;Новые! Диповые JS 107 Hyper Work T7R R18 (107-8936);Диповые JS 107 Hyper Work T7R R18 (107-8936);"9.5x18"", 5x120.00, ET35, ЦО 72,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-zlye-dipovye-work-emotion-t7r-white-r18-107-8820-8921-63760420.html;27900;Новые! Злые диповые Work Emotion T7R White R18 (107-8820/8921);диповые Work Emotion T7R White R18 (107-8820/8921);"8.5/9.5x18"", 5x114.30, ET38/22"
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-107-hyper-work-t7r-r18-107-8846-62398278.html;27900;Новые! Диповые JS 107 Hyper Work T7R R18 (107-8846);Диповые JS 107 Hyper Work T7R R18 (107-8846);"8.5x18"", 5x112.00, ET38, ЦО 66,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-107-white-work-t7r-r18-107-8820-62853010.html;27900;Новые! Диповые JS 107 White Work T7R R18 (107-8820);Диповые JS 107 White Work T7R R18 (107-8820);"8.5x18"", 5x114.30, ET38"
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-107-white-work-t7r-r18-107-8921-62853033.html;27900;Новые! Диповые JS 107 White Work T7R R18 (107-8921);Диповые JS 107 White Work T7R R18 (107-8921);"9.5x18"", 5x114.30, ET22"
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-106-advan-rg3-hyper-r17-106-0011-63986606.html;23900;Новые! Диповые JS 106 Advan RG3 Hyper R17 (106-0011);Диповые JS 106 Advan RG3 Hyper R17 (106-0011);"8.0x17"", 5x100.00, 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/skidka-cosmis-racing-r18-10.5-j-et28-5-114.3-104-0002-56404418.html;23900;Скидка! Cosmis Racing R18 10.5j ET28 5*114.3 (104-0002);Cosmis Racing R18 10.5j ET28 5*114.3 (104-0002);"10.5x18"", 5x114.30, ET28"
https://baza.drom.ru/vladivostok/wheel/disc/para-novyh-diskov-lexus-f-sport-r19-331-0002-58501878.html;14800;ПАРА новых дисков Lexus F-Sport R19 (331-0002);Lexus F-Sport R19 (331-0002);"9.0x19"", 5x114.30, ET35, ЦО 60,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-vs-505-hyper-r18-64859346.html;31900;Новые! VS 505 Hyper R18;VS 505 Hyper R18;"8.5x18"", 5x100.00, 5x114.30"
https://baza.drom.ru/vladivostok/wheel/disc/novye-topovye-js-408-work-meister-r17-408-0002-63074552.html;24900;Новые! Топовые JS 408 Work Meister R17 (408-0002);JS 408 Work Meister R17 (408-0002);"7.5x17"", 5x100.00, 5x114.30, ET35"
https://baza.drom.ru/vladivostok/wheel/disc/novye-vs-505-hyper-r18-505-8805-64786850.html;31900;Новые! VS 505 Hyper R18 (505-8805);VS 505 Hyper R18 (505-8805);"8.5x18"", 5x120.00, ET35, ЦО 72,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-vs-505-hyper-r18-505-8804-64786848.html;31900;Новые! VS 505 Hyper R18 (505-8804);VS 505 Hyper R18 (505-8804);"8.5x18"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-vs-505-hyper-r18-505-8803-64786846.html;31900;Новые! VS 505 Hyper R18 (505-8803);VS 505 Hyper R18 (505-8803);"8.5x18"", 5x112.00, ET38, ЦО 66,6мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-vs-505-hyper-r18-505-8802-64786842.html;31900;Новые! VS 505 Hyper R18 (505-8802);VS 505 Hyper R18 (505-8802);"8.5x18"", 5x108.00, ET38, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-vs-505-hyper-r18-505-8801-64786836.html;31900;Новые! VS 505 Hyper R18 (505-8801);VS 505 Hyper R18 (505-8801);"8.5x18"", 5x100.00, ET38, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/novye-vs-505-hyper-r17-505-7704-64786818.html;25900;Новые! VS 505 Hyper R17 (505-7704);VS 505 Hyper R17 (505-7704);"7.5x17"", 5x114.30, ET35, ЦО 73,1мм."
https://baza.drom.ru/vladivostok/wheel/disc/para-novye-dipovye-js-103-xxr-527-gold-r17-103-0002-58556751.html;10000;ПАРА! Новые! Диповые JS 103 XXR 527 Gold R17 (103-0002);Диповые JS 103 XXR 527 Gold R17 (103-0002);"9.0x17"", 4x100.00, 4x114.30, ET26"
https://baza.drom.ru/vladivostok/wheel/disc/novye-originalnye-diski-xm-r20-na-lx570-lc200-tundra-702-0001-59761594.html;55900;Новые! Оригинальные диски XM R20 на LX570 LC200 Tundra (702-0001);ьные диски XM R20 на LX570 LC200 Tundra (702-0001);"10.0x20"", 5x150.00, ET0"
https://baza.drom.ru/vladivostok/wheel/disc/novye-zlye-dipovye-js-101e-work-emotion-cr-kiwami-hyper-white-r18-63368141.html;27900;Новые! Злые диповые JS 101E Work Emotion CR Kiwami Hyper / White R18;диповые JS 101E Work Emotion CR Kiwami Hyper / White R18;"8.5/9.5x18"", 5x100.00, 5x114.30, ET35/30"
